Row;Column;BRISONr;Year;Location;Subtrial;Treatment;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;TKW_bio;Spike_number;Stripe_rust;Powdery_mildew;Leaf_rust;Septoria;DTR;Fusarium;Sedimentation;Falling_number;Crude_protein
4;139;BRISONr_99;2017;QLB;1;LN_NF;B1;307;;150;187;96;49.97746286;635.2;1776;29.90050053;29.64021846;424;7.25;4.77;6.75;0.25;;3;40;;14.82
9;141;BRISONr_100;2017;QLB;1;LN_NF;B1;307;;151;;83;44.41526857;356;1236;23.6958852;20.22287529;480;7.5;6.97;7;1;;2.75;53;;16.37
7;134;BRISONr_101;2017;QLB;1;LN_NF;B1;307;;154;;82;45.26262857;442.4;1520.8;30.39990715;24.11724764;452;2.13;5.47;13.75;0.65;;3;69;;16.57
8;145;BRISONr_102;2017;QLB;1;LN_NF;B1;307;;152;;94;47.52562286;458.4;1391.2;31.32978892;33.71103465;416;4.5;5.82;8.625;0.5;;2.5;49;;15.14
6;141;BRISONr_103;2017;QLB;1;LN_NF;B1;307;;154;;84;42.10971429;487.2;1547.2;26.56070867;29.15217219;376;0.75;5.63;11.5;0.25;;3.5;33;;15.6
5;142;BRISONr_104;2017;QLB;1;LN_NF;B1;307;;153;;96;41.56976;399.2;1336;24.6441689;26.55790427;484;11.63;5.98;2.25;0.5;;2;43;;16.01
3;136;BRISONr_105;2017;QLB;1;LN_NF;B1;307;;154;;87;53.53634286;464;1372;27.63021532;20.32342216;456;0.75;4.01;15.5;0.25;;2;45;;13.83
3;143;BRISONr_106;2017;QLB;1;LN_NF;B1;307;;154;;90;55.49657143;481.6;1326.4;30.17931603;23.32971667;444;3.5;3.37;7.25;0;;2;24;;14.48
5;136;BRISONr_107;2017;QLB;1;LN_NF;B1;307;;155;;95;56.22973714;577.6;1702.4;32.93488006;28.49913025;420;5.13;3.79;8.625;0.25;;1.5;43;;15.02
10;143;BRISONr_108;2017;QLB;1;LN_NF;B1;307;;155;;83;43.0784;587.2;1826.4;31.73210508;31.77955641;440;10.5;9.55;4.25;0.25;;2.5;28;;14.64
8;140;BRISONr_109;2017;QLB;1;LN_NF;B1;307;;156;;88;40.05508571;383.2;1252;29.50512365;35.51910041;360;5;8.49;11.125;2;;1.75;59;;16.12
7;143;BRISONr_110;2017;QLB;1;LN_NF;B1;307;;155;;89;41.03204571;494.4;1640.8;29.47520133;35.1983681;396;2.5;8.22;11.25;0.25;;1.5;42;;15.44
10;144;BRISONr_111;2017;QLB;1;LN_NF;B1;307;;154;;81;43.23328;516.8;1605.6;27.64026901;27.2347755;440;8.63;6.98;3.625;0.25;;2.25;53;;15.26
4;143;BRISONr_112;2017;QLB;1;LN_NF;B1;307;;154;;95;45.58889143;554.4;1728;33.02786931;35.78168067;456;8.63;7.05;5.875;0.25;;1.25;52;;15.07
1;139;BRISONr_113;2017;QLB;1;LN_NF;B1;307;;154;;87;52.71805714;548.8;1634.4;29.71114738;28.70178281;380;0.5;4.79;9;0.5;;1.75;58;;15.17
9;144;BRISONr_114;2017;QLB;1;LN_NF;B1;307;;154;;98;40.49225143;428;1468;26.42543155;25.85025067;472;1.13;10.48;12.25;0.25;;3;44;;16.38
10;137;BRISONr_115;2017;QLB;1;LN_NF;B1;307;;150;;93;57.16978286;516;1588;23.8828944;23.4204089;440;2;1.82;1.125;0.5;;3.5;27;;15.72
7;145;BRISONr_116;2017;QLB;1;LN_NF;B1;307;;154;;89;50.20148571;492;1588.8;31.85281875;31.47415228;432;1.75;5.18;8.75;0;;2.5;52;;14.95
2;137;BRISONr_117;2017;QLB;1;LN_NF;B1;307;;152;;95;52.85376;684;1928.8;28.49902539;31.27706826;364;8.13;7.19;13.5;1.5;;3.5;49;;14.08
9;143;BRISONr_118;2017;QLB;1;LN_NF;B1;307;;154;;92;46.78491429;649.6;2050.4;25.97086923;29.5595601;424;3.38;4.19;16;0.5;;5;43;;15.54
