BRISONr;Treatment;Block;Row;Column;Year;Location;Subtrial;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;TKW_bio;Spike_number;Stripe_rust;Powdery_mildew;Leaf_rust;Septoria;DTR;Fusarium;Falling_number;Crude_protein;Sedimentation
BRISONr_222;HN_NF;B3;35;1;2018;KIE;1;290;NA;NA;NA;NA;72.42;1008.17;1794.34;42.24;41.93;591.67;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_223;HN_NF;B3;36;5;2018;KIE;1;290;NA;NA;NA;NA;NA;719.67;1385.08;NA;43.26;491.67;NA;NA;NA;NA;NA;NA;NA;12.06;34
BRISONr_224;HN_NF;B3;36;8;2018;KIE;1;290;NA;NA;NA;NA;71.23;674.33;1297.75;44.54;45.57;366.67;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_225;HN_NF;B3;36;12;2018;KIE;1;290;NA;NA;NA;NA;79.68;919.83;1703.84;46.13;47.74;408.33;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_226;HN_NF;B3;34;6;2018;KIE;1;290;NA;NA;NA;NA;62.65;623.25;1152;36.54;38.59;400;NA;NA;NA;NA;NA;NA;NA;12.15;31
BRISONr_227;HN_NF;B3;33;10;2018;KIE;1;290;NA;NA;NA;NA;78.71;579.25;1221.42;39.94;42.02;475;NA;NA;NA;NA;NA;NA;NA;10.85;32
BRISONr_228;HN_NF;B3;33;1;2018;KIE;1;290;NA;NA;NA;NA;67.19;686;1284.84;44.2;44.24;408.33;NA;NA;NA;NA;NA;NA;NA;12.21;38
BRISONr_20;HN_WF;B1;9;11;2018;KIE;1;290;NA;155;197;64;64.94;719.83;1345.75;36.81;37.75;466.67;NA;NA;NA;NA;NA;NA;NA;13.31;46
BRISONr_26;HN_WF;B1;12;13;2018;KIE;1;290;NA;151;196;72;69.34;828;1460.42;45.32;50.41;400;NA;NA;NA;NA;NA;NA;NA;12.11;44
BRISONr_27;HN_WF;B1;11;2;2018;KIE;1;290;NA;153;196;74;60.75;716.5;1430.5;39.62;38.45;441.67;NA;NA;NA;NA;NA;NA;NA;13.04;30
BRISONr_31;HN_WF;B1;9;7;2018;KIE;1;290;NA;153;198;73;82.84;1037.58;1858.83;45.73;47.73;550;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_38;HN_WF;B1;10;3;2018;KIE;1;290;NA;153;193;74;75.91;646.92;1116.34;NA;42.01;325;NA;NA;NA;NA;NA;NA;NA;12.16;46
BRISONr_47;HN_WF;B1;9;10;2018;KIE;1;290;NA;153;198;71;71.72;939.08;1745.75;39.7;40.57;608.33;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_50;HN_WF;B1;11;6;2018;KIE;1;290;NA;153;196;76;76.13;742.83;1454.08;42.74;43.71;383.33;NA;NA;NA;NA;NA;NA;NA;13.27;50
BRISONr_54;HN_WF;B1;10;10;2018;KIE;1;290;NA;153;197;76;72.37;916.25;1646.34;41.4;41.96;516.67;NA;NA;NA;NA;NA;NA;NA;11.41;32
BRISONr_56;HN_WF;B1;10;4;2018;KIE;1;290;NA;153;197;72;78.58;698.67;1226.75;40.37;40.75;383.33;NA;NA;NA;NA;NA;NA;NA;11.57;43
BRISONr_59;HN_WF;B1;9;1;2018;KIE;1;290;NA;155;198;70;74.41;750.75;1381;44.36;47.48;400;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_67;HN_WF;B1;9;8;2018;KIE;1;290;NA;151;198;82;88.24;1037;1852.33;41.66;42.44;483.33;NA;NA;NA;NA;NA;NA;NA;11.96;24
BRISONr_69;HN_WF;B1;11;9;2018;KIE;1;290;NA;155;198;81;80.69;880.75;1599.09;42.24;41.78;425;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_71;HN_WF;B1;12;8;2018;KIE;1;290;NA;153;198;76;81.71;902.67;1604.5;42.33;42.67;541.67;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_80;HN_WF;B1;9;9;2018;KIE;1;290;NA;153;199;81;85.05;1178.5;2148.5;46.59;46;566.67;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_92;HN_WF;B1;11;12;2018;KIE;1;290;NA;153;196;78;74.5;871.25;1665.91;40.39;40.82;491.67;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_96;HN_WF;B1;10;6;2018;KIE;1;290;NA;153;197;78;80.27;730;1267.5;43;45.5;316.67;NA;NA;NA;NA;NA;NA;NA;12.63;47
BRISONr_99;HN_WF;B1;11;11;2018;KIE;1;290;NA;151;197;80;78.83;1011.58;1901.66;49.66;51.72;516.67;NA;NA;NA;NA;NA;NA;NA;12.1;45
BRISONr_102;HN_WF;B1;11;10;2018;KIE;1;290;NA;153;197;75;56.42;664.75;1400;42.08;40.94;533.33;NA;NA;NA;NA;NA;NA;NA;12.99;55
BRISONr_104;HN_WF;B1;12;2;2018;KIE;1;290;NA;153;193;73;72.66;852.08;1525.58;41.29;42.66;441.67;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_110;HN_WF;B1;11;3;2018;KIE;1;290;NA;155;197;75;69.2;649.33;1287.75;42.78;41.28;391.67;NA;NA;NA;NA;NA;NA;NA;13.13;40
BRISONr_114;HN_WF;B1;11;5;2018;KIE;1;290;NA;155;196;77;71.04;794.17;1584.08;43.86;43.95;458.33;NA;NA;NA;NA;NA;NA;NA;13.02;34
BRISONr_118;HN_WF;B1;10;12;2018;KIE;1;290;NA;153;196;76;79.16;827;1457.16;46.33;48.57;391.67;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_121;HN_WF;B1;11;8;2018;KIE;1;290;NA;153;198;84;82.08;853.42;1637.42;43.74;41.64;483.33;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_124;HN_WF;B1;12;6;2018;KIE;1;290;NA;153;197;79;71.19;923.08;1744.83;40.07;41.58;533.33;NA;NA;NA;NA;NA;NA;NA;12.69;30
BRISONr_126;HN_WF;B1;12;11;2018;KIE;1;290;NA;153;193;76;69.75;826.25;1572;39.59;39.94;508.33;NA;NA;NA;NA;NA;NA;NA;13.05;30
BRISONr_131;HN_WF;B1;12;5;2018;KIE;1;290;NA;155;198;81;68.35;744.42;1514.17;47.95;48.8;441.67;NA;NA;NA;NA;NA;NA;NA;12.41;40
BRISONr_134;HN_WF;B1;10;11;2018;KIE;1;290;NA;153;193;74;58.48;676.75;1344.92;41.37;43.01;533.33;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_135;HN_WF;B1;10;1;2018;KIE;1;290;NA;153;196;77;57.06;634.33;1385.17;43.32;45.9;366.67;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_138;HN_WF;B1;11;7;2018;KIE;1;290;NA;153;198;81;69.01;853.92;1729.42;43.07;44.91;483.33;NA;NA;NA;NA;NA;NA;NA;13.98;64
BRISONr_143;HN_WF;B1;10;7;2018;KIE;1;290;NA;153;197;84;73.84;637.92;1215;45.21;46.6;375;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_145;HN_WF;B1;9;4;2018;KIE;1;290;NA;155;198;80;76.03;827.5;1571;47.4;48.81;416.67;NA;NA;NA;NA;NA;NA;NA;12.9;50
BRISONr_150;HN_WF;B1;12;1;2018;KIE;1;290;NA;153;197;74;61.47;449.17;876.91;47.34;48.41;233.33;NA;NA;NA;NA;NA;NA;NA;13.84;47
BRISONr_153;HN_WF;B1;10;2;2018;KIE;1;290;NA;153;196;81;63.6;688.17;1365.75;42.17;43.58;416.67;NA;NA;NA;NA;NA;NA;NA;12.93;58
BRISONr_158;HN_WF;B1;12;7;2018;KIE;1;290;NA;155;196;84;66.07;739.75;1528.67;38.3;38.59;533.33;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_160;HN_WF;B1;11;1;2018;KIE;1;290;NA;155;197;74;70;715.58;1407.83;45.02;44.37;358.33;NA;NA;NA;NA;NA;NA;NA;12.97;48
BRISONr_162;HN_WF;B1;10;5;2018;KIE;1;290;NA;155;197;81;71.17;843.83;1599.67;46.77;48.63;433.33;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_164;HN_WF;B1;12;3;2018;KIE;1;290;NA;153;193;79;67.8;843.42;1633.5;44.03;44.87;458.33;NA;NA;NA;NA;NA;NA;NA;13.07;37
BRISONr_166;HN_WF;B1;11;13;2018;KIE;1;290;NA;153;197;84;66.85;746.67;1450;46.8;46.24;475;NA;NA;NA;NA;NA;NA;NA;12.41;17
BRISONr_169;HN_WF;B1;9;3;2018;KIE;1;290;NA;153;196;82;76.82;895.08;1704.08;43.03;42.28;500;NA;NA;NA;NA;NA;NA;NA;12.76;25
BRISONr_176;HN_WF;B1;12;12;2018;KIE;1;290;NA;151;193;86;55.03;608.25;1366.42;44.81;47.15;391.67;NA;NA;NA;NA;NA;NA;NA;13.92;60
BRISONr_188;HN_WF;B1;9;12;2018;KIE;1;290;NA;151;197;70;67.9;949.58;1779.75;43.24;44.16;558.33;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_205;HN_WF;B1;10;9;2018;KIE;1;290;NA;151;193;80;63.36;654.92;1284.67;32.63;36.01;358.33;NA;NA;NA;NA;NA;NA;NA;13.5;47
BRISONr_207;HN_WF;B1;9;5;2018;KIE;1;290;NA;149;193;69;63.36;794.33;1668.75;41.25;41.24;483.33;NA;NA;NA;NA;NA;NA;NA;13.95;56
BRISONr_213;HN_WF;B1;9;2;2018;KIE;1;290;NA;151;198;77;69.96;773.33;1440.25;48.19;49.16;458.33;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_221;HN_WF;B1;10;8;2018;KIE;1;290;NA;155;198;78;79.12;954.25;1723.33;43.52;47.95;525;NA;NA;NA;NA;NA;NA;NA;12.6;43
BRISONr_222;HN_WF;B1;9;13;2018;KIE;1;290;NA;153;197;70;70.35;914.5;1692.08;41.88;43.26;575;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_223;HN_WF;B1;12;4;2018;KIE;1;290;NA;153;196;80;80.46;1513.67;2746.41;41.56;41.31;733.33;NA;NA;NA;NA;NA;NA;NA;11.26;30
BRISONr_224;HN_WF;B1;9;6;2018;KIE;1;290;NA;153;198;69;80.85;788.83;1452;46.2;47.73;400;NA;NA;NA;NA;NA;NA;NA;12.99;50
BRISONr_225;HN_WF;B1;12;9;2018;KIE;1;290;NA;153;197;75;80.33;917.08;1657.67;45.03;46.43;433.33;NA;NA;NA;NA;NA;NA;NA;12.48;52
BRISONr_226;HN_WF;B1;10;13;2018;KIE;1;290;NA;151;193;74;70.85;686.08;1191.59;39.63;40.2;366.67;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_227;HN_WF;B1;12;10;2018;KIE;1;290;NA;153;197;73;79.64;1199.75;2093.92;NA;41.78;633.33;NA;NA;NA;NA;NA;NA;NA;13.35;37
BRISONr_228;HN_WF;B1;11;4;2018;KIE;1;290;NA;153;193;80;81.75;1060.25;1894;45.56;44;566.67;NA;NA;NA;NA;NA;NA;NA;12.07;40
BRISONr_20;HN_WF;B2;27;7;2018;KIE;1;290;NA;153;NA;NA;66.62;674.67;1237.66;36.64;39.42;391.67;NA;NA;NA;NA;NA;NA;NA;12.82;42
BRISONr_26;HN_WF;B2;25;12;2018;KIE;1;290;NA;153;NA;NA;87.23;840.92;1470.25;46.9;49.99;416.67;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_27;HN_WF;B2;27;5;2018;KIE;1;290;NA;153;NA;NA;67.03;806.42;1559.5;39.97;41.31;466.67;NA;NA;NA;NA;NA;NA;NA;13.16;26
BRISONr_31;HN_WF;B2;28;2;2018;KIE;1;290;NA;153;NA;NA;71.13;981.75;1746.58;44.98;45.65;525;NA;NA;NA;NA;NA;NA;NA;11.54;24
BRISONr_38;HN_WF;B2;26;6;2018;KIE;1;290;NA;151;NA;NA;80.68;707.83;1219.16;41.21;42.94;383.33;NA;NA;NA;NA;NA;NA;NA;11.65;45
BRISONr_47;HN_WF;B2;25;4;2018;KIE;1;290;NA;153;NA;NA;74.92;1036.83;1863.08;39.52;40.83;575;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_50;HN_WF;B2;28;12;2018;KIE;1;290;NA;153;NA;NA;74.91;829.17;1596.91;44.01;47.5;375;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_54;HN_WF;B2;28;7;2018;KIE;1;290;NA;151;NA;NA;74.23;786.5;1397.58;43;42.31;400;NA;NA;NA;NA;NA;NA;NA;11.12;30
BRISONr_56;HN_WF;B2;28;3;2018;KIE;1;290;NA;153;NA;NA;74.78;799.75;1423.42;38.18;39.88;466.67;NA;NA;NA;NA;NA;NA;NA;10.76;37
BRISONr_59;HN_WF;B2;28;5;2018;KIE;1;290;NA;155;NA;NA;73.27;745.67;1387.25;41.81;45.51;425;NA;NA;NA;NA;NA;NA;NA;11.47;34
BRISONr_67;HN_WF;B2;25;7;2018;KIE;1;290;NA;151;NA;NA;81.74;834.42;1469.08;40.95;43.06;400;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_69;HN_WF;B2;25;2;2018;KIE;1;290;NA;155;NA;NA;68.93;813.83;1410;44.12;45.95;375;NA;NA;NA;NA;NA;NA;NA;11.31;22
BRISONr_71;HN_WF;B2;27;10;2018;KIE;1;290;NA;151;NA;NA;70.87;814.67;1431.08;39.69;42.62;508.33;NA;NA;NA;NA;NA;NA;NA;12.18;34
BRISONr_80;HN_WF;B2;28;6;2018;KIE;1;290;NA;153;NA;NA;82.41;758.33;2075.33;45.49;40.24;616.67;NA;NA;NA;NA;NA;NA;NA;11.52;33
BRISONr_92;HN_WF;B2;27;4;2018;KIE;1;290;NA;151;NA;NA;71.33;752.08;1399.25;40.46;39.86;441.67;NA;NA;NA;NA;NA;NA;NA;12.06;21
BRISONr_96;HN_WF;B2;27;3;2018;KIE;1;290;NA;153;NA;NA;78.47;770.58;1378.34;42.97;45.58;366.67;NA;NA;NA;NA;NA;NA;NA;12.49;47
BRISONr_99;HN_WF;B2;26;5;2018;KIE;1;290;NA;151;NA;NA;76.57;606.92;1111.59;46.62;49.21;333.33;NA;NA;NA;NA;NA;NA;NA;12.03;43
BRISONr_102;HN_WF;B2;25;10;2018;KIE;1;290;NA;153;NA;NA;66.43;836.58;1634.83;43.46;43.82;591.67;NA;NA;NA;NA;NA;NA;NA;12.93;54
BRISONr_104;HN_WF;B2;25;1;2018;KIE;1;290;NA;153;NA;NA;69.92;738.17;1271.25;43.18;43.6;391.67;NA;NA;NA;NA;NA;NA;NA;10.71;30
BRISONr_110;HN_WF;B2;26;9;2018;KIE;1;290;NA;155;NA;NA;68.36;657.08;1282.66;42.47;44.23;358.33;NA;NA;NA;NA;NA;NA;NA;12.72;40
BRISONr_114;HN_WF;B2;25;9;2018;KIE;1;290;NA;153;NA;NA;68.07;692.83;1336.83;47.68;45.62;408.33;NA;NA;NA;NA;NA;NA;NA;13.07;32
BRISONr_118;HN_WF;B2;27;12;2018;KIE;1;290;NA;155;NA;NA;76.57;880.75;1615.5;44.69;49.04;441.67;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_121;HN_WF;B2;28;4;2018;KIE;1;290;NA;151;NA;NA;66.62;708.83;1344.42;41.74;40.06;433.33;NA;NA;NA;NA;NA;NA;NA;12.9;49
BRISONr_124;HN_WF;B2;27;8;2018;KIE;1;290;NA;153;NA;NA;62.33;809.5;1488.59;39.53;42.38;466.67;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_126;HN_WF;B2;28;1;2018;KIE;1;290;NA;151;NA;NA;64.99;1161.33;NA;40.51;46.2;466.67;NA;NA;NA;NA;NA;NA;NA;12.79;30
BRISONr_131;HN_WF;B2;25;13;2018;KIE;1;290;NA;155;NA;NA;66.29;608.75;1234.25;45.83;44.43;416.67;NA;NA;NA;NA;NA;NA;NA;13.06;44
BRISONr_134;HN_WF;B2;26;10;2018;KIE;1;290;NA;151;NA;NA;63.8;627.33;1207.5;41.31;42.22;425;NA;NA;NA;NA;NA;NA;NA;14.13;62
BRISONr_135;HN_WF;B2;27;1;2018;KIE;1;290;NA;153;NA;NA;52.5;572.67;1240.67;42.85;44.12;333.33;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_138;HN_WF;B2;25;6;2018;KIE;1;290;NA;153;NA;NA;63.94;745.42;1520.5;43.19;43.47;516.67;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_143;HN_WF;B2;28;11;2018;KIE;1;290;NA;153;NA;NA;72.41;819.75;1616.17;43.69;45.87;525;NA;NA;NA;NA;NA;NA;NA;11.94;50
BRISONr_145;HN_WF;B2;25;11;2018;KIE;1;290;NA;155;NA;NA;73.5;610.08;1140.59;46.96;48.62;333.33;NA;NA;NA;NA;NA;NA;NA;13.77;63
BRISONr_150;HN_WF;B2;28;10;2018;KIE;1;290;NA;153;NA;NA;55.26;536.08;1181.59;43.86;42.4;383.33;NA;NA;NA;NA;NA;NA;NA;13.57;48
BRISONr_153;HN_WF;B2;28;9;2018;KIE;1;290;NA;151;NA;NA;61.35;758.58;1489.08;40.23;41.28;466.67;NA;NA;NA;NA;NA;NA;NA;12.75;56
BRISONr_158;HN_WF;B2;26;3;2018;KIE;1;290;NA;155;NA;NA;64.16;707.58;1466.58;37.07;37.88;583.33;NA;NA;NA;NA;NA;NA;NA;13.93;35
BRISONr_160;HN_WF;B2;27;9;2018;KIE;1;290;NA;157;NA;NA;68.7;853.92;1583.08;43.95;44.59;425;NA;NA;NA;NA;NA;NA;NA;12.84;42
BRISONr_162;HN_WF;B2;27;2;2018;KIE;1;290;NA;155;NA;NA;63.26;712.67;1363;45.66;47.62;366.67;NA;NA;NA;NA;NA;NA;NA;12.28;33
BRISONr_164;HN_WF;B2;26;13;2018;KIE;1;290;NA;155;NA;NA;72.89;856.67;1607;44.6;44.82;466.67;NA;NA;NA;NA;NA;NA;NA;12.16;34
BRISONr_166;HN_WF;B2;26;4;2018;KIE;1;290;NA;153;NA;NA;70.69;671.17;1273.75;47.61;48.94;391.67;NA;NA;NA;NA;NA;NA;NA;12.46;17
BRISONr_169;HN_WF;B2;25;5;2018;KIE;1;290;NA;153;NA;NA;73.37;660.25;1192.75;42.61;44.08;350;NA;NA;NA;NA;NA;NA;NA;12.34;25
BRISONr_176;HN_WF;B2;26;8;2018;KIE;1;290;NA;151;NA;NA;49.94;407.33;878.08;44.49;44.69;283.33;NA;NA;NA;NA;NA;NA;NA;13.75;64
BRISONr_188;HN_WF;B2;25;3;2018;KIE;1;290;NA;151;NA;NA;66.67;564.42;1060.59;42.48;45.46;341.67;NA;NA;NA;NA;NA;NA;NA;12.93;50
BRISONr_205;HN_WF;B2;26;11;2018;KIE;1;290;NA;151;NA;NA;66.31;790.92;1600.83;33.72;34.03;475;NA;NA;NA;NA;NA;NA;NA;13.44;46
BRISONr_207;HN_WF;B2;27;6;2018;KIE;1;290;NA;149;NA;NA;58.81;521.75;1001.5;38.43;39.5;325;NA;NA;NA;NA;NA;NA;NA;13.87;57
BRISONr_213;HN_WF;B2;27;13;2018;KIE;1;290;NA;153;NA;NA;73.02;781.92;1467.75;45.85;47.64;550;NA;NA;NA;NA;NA;NA;NA;12.14;50
BRISONr_221;HN_WF;B2;25;8;2018;KIE;1;290;NA;153;NA;NA;68.02;536.42;1018.25;45.06;47.67;333.33;NA;NA;NA;NA;NA;NA;NA;12.91;46
BRISONr_222;HN_WF;B2;28;8;2018;KIE;1;290;NA;153;NA;NA;74.81;915.17;1632.83;42.57;43.8;508.33;NA;NA;NA;NA;NA;NA;NA;11.81;46
BRISONr_223;HN_WF;B2;26;2;2018;KIE;1;290;NA;153;NA;NA;72.63;907.92;1548.25;41.73;43.73;400;NA;NA;NA;NA;NA;NA;NA;10.5;25
BRISONr_224;HN_WF;B2;27;11;2018;KIE;1;290;NA;153;NA;NA;74.24;711.33;1288.84;44.2;47.42;308.33;NA;NA;NA;NA;NA;NA;NA;13.33;50
BRISONr_225;HN_WF;B2;28;13;2018;KIE;1;290;NA;153;NA;NA;79.51;707.42;1286.91;44.53;46.13;300;NA;NA;NA;NA;NA;NA;NA;11.86;50
BRISONr_226;HN_WF;B2;26;7;2018;KIE;1;290;NA;151;NA;NA;79.47;820.67;1414.08;38.98;41.29;425;NA;NA;NA;NA;NA;NA;NA;11.67;30
BRISONr_227;HN_WF;B2;26;1;2018;KIE;1;290;NA;153;NA;NA;80.38;803.5;1347.66;39.38;40.88;433.33;NA;NA;NA;NA;NA;NA;NA;10.58;32
BRISONr_228;HN_WF;B2;26;12;2018;KIE;1;290;NA;151;NA;NA;78.61;843.75;1514.25;46.58;48.5;483.33;NA;NA;NA;NA;NA;NA;NA;11.99;42
BRISONr_20;HN_WF;B3;45;10;2018;KIE;1;290;NA;155;NA;NA;65.42;672.92;1345.91;36.77;35.66;466.67;NA;NA;NA;NA;NA;NA;NA;13.86;48
BRISONr_26;HN_WF;B3;47;1;2018;KIE;1;290;NA;151;NA;NA;65.85;889.67;1601.17;43.91;46.16;508.33;NA;NA;NA;NA;NA;NA;NA;11.87;44
BRISONr_27;HN_WF;B3;46;2;2018;KIE;1;290;NA;153;NA;NA;57.77;678.08;1314.75;38.18;38.7;400;NA;NA;NA;NA;NA;NA;NA;12.88;27
BRISONr_31;HN_WF;B3;45;4;2018;KIE;1;290;NA;153;NA;NA;62.52;740.17;1340.42;40.13;43.67;466.67;NA;NA;NA;NA;NA;NA;NA;12.05;24
BRISONr_38;HN_WF;B3;47;10;2018;KIE;1;290;NA;153;NA;NA;70.63;613.5;1133.08;38.17;38.43;358.33;NA;NA;NA;NA;NA;NA;NA;12.07;45
BRISONr_47;HN_WF;B3;47;3;2018;KIE;1;290;NA;153;NA;NA;66.19;865.42;1606.83;36.81;39.23;541.67;NA;NA;NA;NA;NA;NA;NA;11.46;49
BRISONr_50;HN_WF;B3;48;11;2018;KIE;1;290;NA;153;NA;NA;55.61;473.75;1436.83;39.38;44.92;458.33;NA;NA;NA;NA;NA;NA;NA;13.05;50
BRISONr_54;HN_WF;B3;47;5;2018;KIE;1;290;NA;155;NA;NA;64.23;671.25;1161.42;41.39;42.81;366.67;NA;NA;NA;NA;NA;NA;NA;11.21;30
BRISONr_56;HN_WF;B3;48;4;2018;KIE;1;290;NA;153;NA;NA;59.19;674.58;1221.75;37.35;38.36;408.33;NA;NA;NA;NA;NA;NA;NA;11.26;38
BRISONr_59;HN_WF;B3;46;3;2018;KIE;1;290;NA;155;NA;NA;64.09;718.58;1290.16;40.57;44.09;433.33;NA;NA;NA;NA;NA;NA;NA;12.28;35
BRISONr_67;HN_WF;B3;45;6;2018;KIE;1;290;NA;151;NA;NA;NA;960.5;1780.58;NA;39.49;525;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_69;HN_WF;B3;47;13;2018;KIE;1;290;NA;153;NA;NA;58.83;686.58;1265.08;40.04;42.92;400;NA;NA;NA;NA;NA;NA;NA;11.47;24
BRISONr_71;HN_WF;B3;46;7;2018;KIE;1;290;NA;151;NA;NA;64.56;765;1339.58;36.58;41.46;466.67;NA;NA;NA;NA;NA;NA;NA;12.16;36
BRISONr_80;HN_WF;B3;46;8;2018;KIE;1;290;NA;153;NA;NA;76.8;700.75;1264.75;42.42;45.86;366.67;NA;NA;NA;NA;NA;NA;NA;11.71;36
BRISONr_92;HN_WF;B3;47;11;2018;KIE;1;290;NA;151;NA;NA;60.63;702.33;1329.25;37.5;39.48;458.33;NA;NA;NA;NA;NA;NA;NA;12.22;22
BRISONr_96;HN_WF;B3;47;9;2018;KIE;1;290;NA;153;NA;NA;75.72;856.42;1512.42;42.3;44.55;425;NA;NA;NA;NA;NA;NA;NA;12.51;47
BRISONr_99;HN_WF;B3;45;1;2018;KIE;1;290;NA;151;NA;NA;68.53;839.33;1591.75;47.96;47.54;491.67;NA;NA;NA;NA;NA;NA;NA;11.98;42
BRISONr_102;HN_WF;B3;48;1;2018;KIE;1;290;NA;153;NA;NA;59.27;882.92;1743.17;39.45;42.59;650;NA;NA;NA;NA;NA;NA;NA;11.47;49
BRISONr_104;HN_WF;B3;46;12;2018;KIE;1;290;NA;153;NA;NA;63.19;540.67;1004.66;35.14;37.9;316.67;NA;NA;NA;NA;NA;NA;NA;11.87;34
BRISONr_110;HN_WF;B3;47;12;2018;KIE;1;290;NA;155;NA;NA;53.74;626.08;1289.59;37.94;39.76;408.33;NA;NA;NA;NA;NA;NA;NA;13.37;40
BRISONr_114;HN_WF;B3;45;8;2018;KIE;1;290;NA;153;NA;NA;61.08;460.5;926.67;41.99;45.23;291.67;NA;NA;NA;NA;NA;NA;NA;13.14;36
BRISONr_118;HN_WF;B3;45;7;2018;KIE;1;290;NA;153;NA;NA;67.44;739.5;1428.25;41.3;42.68;450;NA;NA;NA;NA;NA;NA;NA;13.34;38
BRISONr_121;HN_WF;B3;46;1;2018;KIE;1;290;NA;151;NA;NA;60.8;832.92;1574.91;39.75;42.72;466.67;NA;NA;NA;NA;NA;NA;NA;13.1;46
BRISONr_124;HN_WF;B3;46;4;2018;KIE;1;290;NA;153;NA;NA;58.31;461.42;847.5;38.65;39.25;316.67;NA;NA;NA;NA;NA;NA;NA;12.72;NA
BRISONr_126;HN_WF;B3;45;5;2018;KIE;1;290;NA;151;NA;NA;59.68;594.25;1188.58;37.34;39.52;400;NA;NA;NA;NA;NA;NA;NA;13.31;32
BRISONr_131;HN_WF;B3;45;13;2018;KIE;1;290;NA;153;NA;NA;49.48;445.25;1040.41;41.13;39.94;341.67;NA;NA;NA;NA;NA;NA;NA;13.03;44
BRISONr_134;HN_WF;B3;45;3;2018;KIE;1;290;NA;151;NA;NA;47.44;457.92;963.33;39.38;38.7;400;NA;NA;NA;NA;NA;NA;NA;14.5;62
BRISONr_135;HN_WF;B3;48;10;2018;KIE;1;290;NA;153;NA;NA;48.4;634.42;1383.08;42.23;45.62;433.33;NA;NA;NA;NA;NA;NA;NA;14.47;74
BRISONr_138;HN_WF;B3;45;11;2018;KIE;1;290;NA;153;NA;NA;57.05;601.92;1278.5;40.51;41.77;441.67;NA;NA;NA;NA;NA;NA;NA;15.06;72
BRISONr_143;HN_WF;B3;47;8;2018;KIE;1;290;NA;151;NA;NA;70.91;687.17;1365.41;43.83;42.99;483.33;NA;NA;NA;NA;NA;NA;NA;11.75;50
BRISONr_145;HN_WF;B3;46;11;2018;KIE;1;290;NA;155;NA;NA;56.61;667;1299.75;41.84;43.82;441.67;NA;NA;NA;NA;NA;NA;NA;13.98;66
BRISONr_150;HN_WF;B3;47;2;2018;KIE;1;290;NA;155;NA;NA;54.99;506.08;1054.75;44.15;44.8;341.67;NA;NA;NA;NA;NA;NA;NA;13.01;45
BRISONr_153;HN_WF;B3;46;10;2018;KIE;1;290;NA;155;NA;NA;60.67;683.42;1420.33;40.28;41.05;491.67;NA;NA;NA;NA;NA;NA;NA;13.13;37
BRISONr_158;HN_WF;B3;46;13;2018;KIE;1;290;NA;153;NA;NA;44.74;467.75;1024.25;33.81;34.27;416.67;NA;NA;NA;NA;NA;NA;NA;14.61;40
BRISONr_160;HN_WF;B3;48;5;2018;KIE;1;290;NA;157;NA;NA;61.2;843.75;1546;41.48;44.77;450;NA;NA;NA;NA;NA;NA;NA;12.36;41
BRISONr_162;HN_WF;B3;48;2;2018;KIE;1;290;NA;155;NA;NA;59.19;848.58;1674.58;44.67;47.8;508.33;NA;NA;NA;NA;NA;NA;NA;11.83;32
BRISONr_164;HN_WF;B3;45;2;2018;KIE;1;290;NA;153;NA;NA;60.29;537.08;1076.34;41.65;44.1;333.33;NA;NA;NA;NA;NA;NA;NA;13.23;36
