ReifeHoehe;Row;Column;BRISONr;Year;Location;Subtrial;Treatment;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;TKW_bio;Spike_number;Stripe_rust;Powdery_mildew;Leaf_rust;Septoria;DTR;Fusarium;Sedimentation;Falling_number;Crude_protein
SL;4;23;BRISONR_139;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;114.2;53.0964;798.7325;1694.847;52.5;NA;460.23;2;7;1;1;NA;1;17;NA;12.12910532
SL;3;10;BRISONR_140;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;111.8;49.51894353;419.9432;1052.526;50.3;NA;346.84;1;5;1;4;NA;1;21;NA;13.21694915
SL;3;14;BRISONR_141;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;104.2;62.41417636;801.9341;1680.173;51.7;NA;426.88;1;5;1;7;NA;1;37;NA;11.60348706
SL;4;25;BRISONR_142;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;109.8;62.4312;760.3133;1545.439;50.26666667;NA;433.55;1;7;1;5;NA;1;37;NA;11.95950506
SL;4;17;BRISONR_143;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;96.2;63.7422;586.0262;1329.998;47.83333333;NA;380.19;1;6;1;5;NA;1;36;NA;11.66610169
SL;3;24;BRISONR_144;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;105.8;57.3856;449.0911;1369.351;47.13333333;NA;546.94;1;8;1;5;NA;1;25;NA;12.48925339
SL;3;18;BRISONR_145;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;104.6;62.16452618;653.7934;1437.385;48.93333333;NA;460.23;1;6;1;4;NA;1;42;NA;12.53824522
SL;4;4;BRISONR_146;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;112.6;62.02271468;780.4567;1661.497;50.43333333;NA;440.22;1;5;1;5;NA;1;38;NA;11.59831461
SL;4;13;BRISONR_147;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;105.4;66.976;772.5194;1593.463;51.7;NA;593.63;1;3;1;3;NA;1;34;NA;11.09345372
SL;4;15;BRISONR_148;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;106;65.6252;894.447;1872.936;52.86666667;NA;540.27;1;1;1;3;NA;1;34;NA;11.25151685
SL;4;12;BRISONR_149;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;115.2;58.28061477;575.8878;1314.657;45.56666667;NA;360.18;1;4;1;3;NA;1;43;NA;11.69282511
SL;4;5;BRISONR_150;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;102.4;47.93555698;708.9543;1822.911;48.23333333;NA;533.6;1;4;1;3;NA;1;31;NA;12.53040541
SL;3;8;BRISONR_151;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;104;59.0281854;658.5291;1578.789;46.13333333;NA;480.24;1;5;1;5;NA;1;41;NA;12.94966063
SL;4;16;BRISONR_152;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;108;54.54361283;560.28;1346.673;45.26666667;NA;406.87;1;4;1;4;NA;1;25;NA;11.86337868
SL;4;10;BRISONR_153;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;102;58.43297491;577.8221;1231.949;46.33333333;NA;380.19;1;1;1;4.5;NA;1;38;NA;11.56489842
SL;3;11;BRISONR_154;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;102;57.14663992;844.422;1812.239;42.5;NA;546.94;8;7;1;1;NA;1;44;NA;12.1485426
SL;4;7;BRISONR_155;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;101.8;58.90165983;716.8249;1680.84;48.33333333;NA;480.24;1;1;1;2;NA;1;44;NA;12.56382979
SL;4;6;BRISONR_156;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;125.8;48.8096169;432.5495;1263.965;38.93333333;NA;506.92;1;6;1;1;NA;4;35;NA;13.36789298
SL;3;7;BRISONR_157;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;122;57.58110776;512.5895;1208.604;45.93333333;NA;426.88;7.5;7;1;1;NA;1;36;NA;12.23905724
SL;3;25;BRISONR_158;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;116;54.29129129;604.8356;1430.715;41.56666667;NA;526.93;6;7;5;1;NA;1;26;NA;12.91882751
SL;4;26;BRISONR_159;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;106.2;54.10614651;569.4846;897.782;48.26666667;NA;473.57;2;7;1;4;NA;1;22;NA;12.87782805
SL;4;19;BRISONR_160;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;104.2;57.816;689.9448;1608.804;47;NA;506.92;3;4.5;1;4;NA;1;29;NA;11.91591928
SL;3;17;BRISONR_161;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;107.2;49.41536808;475.6377;1115.891;42.1;NA;333.5;1;4;1;4;NA;1;20;NA;12.55343082
SL;3;20;BRISONR_162;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;106.8;60.30116429;574.287;1259.963;47.73333333;NA;380.19;5.5;6.5;1;1;NA;1;24;NA;11.91001125
SL;4;14;BRISONR_163;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;106.4;57.48828402;498.9827;1235.284;44.06666667;NA;386.86;1;4;1;7;NA;1;18;NA;11.11736663
SL;3;21;BRISONR_164;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;108;57.7124;534.0002;1199.266;46.4;NA;386.86;6;7;1;3;NA;1;22;NA;12.08210646
SL;3;13;BRISONR_165;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;109;56.30445829;501.1838;1133.233;45.7;NA;326.83;1;8;3;4;NA;1;34;NA;11.6912261
SL;4;9;BRISONR_166;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;119.6;55.99690817;643.3882;1480.74;49.86666667;NA;413.54;1;6;1;1;NA;1;13;NA;11.29715909
SL;4;24;BRISONR_167;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;119.2;51.9552;522.261;1316.658;52.63333333;NA;373.52;3;8;1;1;NA;1;43;NA;13.84662921
SL;3;12;BRISONR_168;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;120.6;48.49348315;503.9185;1236.618;50.36666667;NA;360.18;1;4.5;1;5;NA;1;18;NA;13.47562358
SL;3;6;BRISONR_169;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;105.6;65.03688691;593.2298;1263.298;43.6;NA;386.86;1;8;1;3;NA;1;20;NA;11.70601589
FL;4;3;BRISONR_170;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;101.6;44.28024641;541.8041;1247.29;33.8;NA;626.98;1;1;1;1;NA;1;34;NA;11.39358108
FL;3;3;BRISONR_171;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;117.8;47.38079525;545.7394;1215.274;42.4;NA;453.56;1;3;1;4;NA;1;20;NA;11.78255946
FL;3;1;BRISONR_172;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;117.6;53.18940369;712.0892;1666.166;40.5;NA;480.24;1;6;1;6;NA;1;14;NA;12.06398641
FL;3;2;BRISONR_173;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;111.6;59.18300584;558.3457;1404.035;45;NA;493.58;1;4;1;6;NA;1;19;NA;11.95243488
FL;4;2;BRISONR_174;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;129.2;44.32530758;421.0771;1134.567;42.13333333;NA;346.84;1;1;1;1;NA;1;25;NA;12.58644068
FL;4;1;BRISONR_175;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;120.8;44.16897366;648.1239;1564.782;47.46666667;NA;513.59;1;4;1;1;NA;1;15;NA;11.82352941
FL;3;4;BRISONR_176;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;139.4;52.59814278;384.9924;986.493;49.1;NA;260.13;1;3;1;4;NA;1;38;NA;11.70268757
FK;3;104;BRISONR_177;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;79.2;64.91261872;1034.8505;2029.014;42.3;NA;740.37;1;6;1;3;NA;1;56;NA;11.80989876
FK;4;108;BRISONR_178;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;78.4;64.62874543;721.2271;1375.354;43.36666667;NA;466.9;1;7;1;4;NA;1;29;NA;10.13417508
FK;4;104;BRISONR_179;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;85.6;67.6105802;704.2853;1364.015;44.63333333;NA;546.94;1;3;1;1;NA;1;23;NA;10.50264938
FK;4;99;BRISONR_180;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;84.2;69.40189873;785.726;1442.721;45.1;NA;480.24;1;5;1;5;NA;1;35;NA;11.60629921
FK;3;109;BRISONR_181;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;92.8;69.14973262;698.6825;1396.698;46.26666667;NA;480.24;1;1;1;3;NA;1;37;NA;11.11180791
FK;4;101;BRISONR_182;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;81.8;68.2078853;701.3505;1452.726;41.13333333;NA;513.59;1;4;1;5;NA;1;15;NA;10.7232545
FK;3;90;BRISONR_183;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;79.2;62.48899536;860.1632;1640.153;44.1;NA;673.67;1;5;1;4;NA;1;29;NA;11.10792135
FK;3;103;BRISONR_184;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;98.6;52.12392055;621.4439;1305.986;40.7;NA;440.22;1;1;1;3;NA;1;49;NA;11.96196868
FK;3;93;BRISONR_185;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;82.8;71.16325536;770.5851;1527.43;45.43333333;NA;513.59;1;4;1;1;NA;1;31;NA;11.52410314
FK;4;90;BRISONR_186;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;85;71.74712329;779.9231;1408.704;44.13333333;NA;533.6;1;4;1;4;NA;1;25;NA;10.71713483
FK;3;102;BRISONR_187;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;92.4;42.82142857;674.6038;1289.978;38.03333333;NA;486.91;1;4.5;1;4;NA;1;12;NA;11.68882682
FK;3;110;BRISONR_188;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;85.2;57.45889488;679.2061;1468.067;50.76666667;NA;493.58;1;1;1;3;NA;1;35;NA;11.93441704
FK;4;89;BRISONR_189;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;84.2;67.71119353;691.0787;1325.329;44.06666667;NA;506.92;1;3;1;4;NA;1;33;NA;11.56418919
FK;3;105;BRISONR_190;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;79.4;49.87354813;728.9643;1454.06;41.9;NA;580.29;1;7;1;3;NA;1;15;NA;11.4751693
FK;3;101;BRISONR_191;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;84.8;71.94261524;870.6351;1746.206;41.8;NA;733.7;1;5;1;1;NA;1;28;NA;10.56207865
FK;3;89;BRISONR_192;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;89.2;64.89744278;695.014;1616.141;43.93333333;NA;640.32;1;4;1;4;NA;1;42;NA;11.23790594
FK;4;96;BRISONR_193;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;94.4;59.90493888;756.7782;1578.789;40.93333333;NA;533.6;1;3;1;1;NA;1;35;NA;11.71244395
FK;4;98;BRISONR_194;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;83.4;54.28170907;750.1082;1476.071;42.93333333;NA;606.97;1;6;1;1;NA;1;40;NA;11.86226204
FK;3;99;BRISONR_195;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;88.4;58.40983957;601.7674;1443.388;43.96666667;NA;513.59;1;1;1;1;NA;1;48;NA;11.75892857
FK;4;106;BRISONR_196;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;79.8;48.68144796;640.0532;1371.352;37.66666667;NA;513.59;1;4;1;4;NA;1;7;NA;9.350613839
FK;3;96;BRISONR_197;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;92.6;54.61774775;683.5416;1427.38;44.76666667;NA;466.9;1;1;1;3;NA;1;30;NA;11.64597315
FK;3;107;BRISONR_198;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;91.2;49.90851161;560840.28;1462.064;39.5;NA;593.63;1;5;1;5;NA;1;21;NA;11.44674888
FK;4;91;BRISONR_199;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;96;57.92422127;568.284;1236.618;45.13333333;NA;340.17;1;5;1;3;NA;1;44;NA;11.98933782
FK;4;109;BRISONR_200;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;89.8;58.88686927;769.5846;1571.452;49.53333333;NA;506.92;1;3;1;4;NA;1;35;NA;12.22035794
FK;3;95;BRISONR_201;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;90.2;60.63507014;782.6578;1678.172;40.26666667;NA;573.62;1;1;1;1;NA;1;22;NA;12.03220339
FK;3;97;BRISONR_202;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;87.8;62.94770889;596.965;1502.751;48.83333333;NA;413.54;4;6;1;1;NA;1;30;NA;11.98656215
FK;4;92;BRISONR_203;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;98;58.53090909;751.6423;1514.757;45.06666667;NA;446.89;2;6;1;1;NA;1;43;NA;11.60381594
FK;4;97;BRISONR_204;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;96.6;72.52315653;855.094;1770.885;43.63333333;NA;586.96;1;4;1;1;NA;1;36;NA;11.13169093
FK;4;94;BRISONR_205;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;94.4;51.6165189;672.4027;1413.373;38.06666667;NA;440.22;1;4;1;1;NA;1;47;NA;12.06319911
FK;3;92;BRISONR_206;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;101;46.25473898;809.738;1744.872;40.9;NA;673.67;1;5;1;1;NA;1;15;NA;12.09483726
FK;4;110;BRISONR_207;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;103.6;58.81062215;617.0417;1356.011;41.56666667;NA;340.17;1;5;1;3;NA;1;36;NA;11.39679775
FK;3;108;BRISONR_208;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;95.4;65.1119936;814.1402;1648.824;55.33333333;NA;493.58;1;2;1;3;NA;1;40;NA;11.47589686
FK;4;107;BRISONR_209;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;95.2;47.13279544;563.0814;1319.326;38.3;NA;373.52;1;1;1;4;NA;1;27;NA;11.82174888
FK;3;91;BRISONR_210;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;103;55.16382353;930.7985;1966.316;53.33333333;NA;620.31;1;3;1;4;NA;1;33;NA;12.2122905
FK;4;100;BRISONR_211;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;103.2;53.03830494;646.5898;1386.026;42.8;NA;413.54;1;3;1;3;NA;1;38;NA;12.27702703
FK;4;95;BRISONR_212;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;106.4;60.14369348;459.8298;997.165;48.23333333;NA;300.15;1;1;1;3;NA;1;14;NA;11.03288288
FK;4;105;BRISONR_213;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;103.2;63.60507181;784.6588;1608.137;52.86666667;NA;480.24;1;5;1;4;NA;1;32;NA;11.11407658
FK;3;106;BRISONR_214;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;95.8;77.51111111;747.3068;1632.149;46.76666667;NA;586.96;1;1;1;4;NA;1;30;NA;11.94400896
FK;3;98;BRISONR_215;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;94.6;73.50244755;743.5716;1516.758;43.36666667;NA;520.26;1;6;1;3;NA;1;16;NA;10.93301462
FK;4;102;BRISONR_216;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;100.2;79.59861111;650.6585;1307.32;45.46666667;NA;440.22;1;1;1;3;NA;1;24;NA;10.56372328
FK;3;100;BRISONR_217;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;91.6;79.97166036;1049.4578;2055.027;45.96666667;NA;720.36;1;1;1;3;NA;1;10;NA;9.951015801
FK;4;103;BRISONR_218;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;87.6;72.00252613;564.3487;1138.569;43.16666667;NA;366.85;1;3;1;1;NA;1;23;NA;9.776454139
FK;3;94;BRISONR_219;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;93.6;56.10253061;640.6535;1596.131;41.06666667;NA;566.95;1;6;1;1;NA;1;43;NA;12.50446927
FK;4;93;BRISONR_220;2017;GGE;1;LN_NF;B1;305;NA;NA;NA;81.6;63.31616682;634.7172;1433.383;46.56666667;NA;480.24;1;4;1;3;NA;1;17;NA;10.51248594
SK;8;110;BRISONR_1;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;84.2;57.32094675;759.3128;1518.759;47.8;NA;446.89;NA;NA;NA;NA;NA;NA;28;NA;9.829977376
SK;8;63;BRISONR_2;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;74.8;74.32907348;921.6606;1790.228;46.33333333;NA;546.94;NA;NA;NA;NA;NA;NA;22;NA;9.395101351
SK;8;84;BRISONR_3;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;77.2;60.17311351;495.0474;942.471;46.63333333;NA;306.82;NA;NA;NA;NA;NA;NA;39;NA;11.1212036
SK;7;71;BRISONR_4;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;85.2;64.96690933;642.321;1460.063;44.13333333;NA;460.23;NA;NA;NA;NA;NA;NA;15;NA;10.59524349
SK;8;74;BRISONR_5;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;85.8;67.02937063;670.2683;1412.706;45.13333333;NA;400.2;NA;NA;NA;NA;NA;NA;27;NA;11.53776776
SK;7;69;BRISONR_6;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;87.2;62.35653221;812.7395;1630.148;43.33333333;NA;386.86;NA;NA;NA;NA;NA;NA;31;NA;10.50624297
SK;7;55;BRISONR_7;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;82.6;66.98194311;817.3418;1761.547;43.3;NA;593.63;NA;NA;NA;NA;NA;NA;25;NA;10.11154279
SK;8;109;BRISONR_8;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;85.2;58.09057873;572.286;1150.575;37.73333333;NA;353.51;NA;NA;NA;NA;NA;NA;39;NA;12.97789116
SK;8;77;BRISONR_9;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;89.8;65.32723898;675.4042;1370.685;42.8;NA;460.23;NA;NA;NA;NA;NA;NA;33;NA;11.79077615
SK;8;53;BRISONR_10;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;96.6;66.84312607;808.2039;1682.174;40.7;NA;413.54;NA;NA;NA;NA;NA;NA;25;NA;10.39476351
SK;8;49;BRISONR_11;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;82.6;70.63455724;687.3435;1461.397;44.36666667;NA;386.86;NA;NA;NA;NA;NA;NA;31;NA;10.68786848
SK;8;66;BRISONR_12;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;92.2;72.53474528;653.5266;1317.992;50.83333333;NA;366.85;NA;NA;NA;NA;NA;NA;29;NA;10.46828992
SK;8;61;BRISONR_13;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;80.8;76.32105263;923.3281;1833.583;42.83333333;NA;520.26;NA;NA;NA;NA;NA;NA;15;NA;9.335714286
SK;7;83;BRISONR_14;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;77.2;62.4794926;618.0422;1269.968;45.3;NA;380.19;NA;NA;NA;NA;NA;NA;10;NA;10.43012528
SK;7;58;BRISONR_15;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;88.2;68.99873126;793.7967;1669.501;42.26666667;NA;566.95;NA;NA;NA;NA;NA;NA;25;NA;10.43824859
SK;8;95;BRISONR_16;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;81.8;54.96171682;581.7574;1266.633;48.56666667;NA;413.54;NA;NA;NA;NA;NA;NA;15;NA;11.49659091
SK;7;53;BRISONR_17;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;85.2;67.45095996;893.4465;1808.237;43.16666667;NA;480.24;NA;NA;NA;NA;NA;NA;28;NA;10.83570621
SK;7;92;BRISONR_18;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;92.2;70.34761905;758.3123;1502.084;45.86666667;NA;440.22;NA;NA;NA;NA;NA;NA;35;NA;10.98630214
SK;8;68;BRISONR_19;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;90.6;63.26613497;877.9054;1994.997;48.53333333;NA;600.3;NA;NA;NA;NA;NA;NA;32;NA;11.95701357
SK;8;87;BRISONR_20;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;90.2;56.21655802;471.5023;1141.904;37.4;NA;380.19;NA;NA;NA;NA;NA;NA;40;NA;12.66327684
SK;7;74;BRISONR_21;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;83.4;66.01294964;607.4369;1325.329;43.63333333;NA;393.53;NA;NA;NA;NA;NA;NA;24;NA;11.07945824
SK;8;98;BRISONR_22;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;80.8;62.14809689;766.9833;1534.1;40.03333333;NA;506.92;NA;NA;NA;NA;NA;NA;39;NA;13.30812641
SK;7;70;BRISONR_23;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;98.6;71.27430358;876.7715;1830.915;46.96666667;NA;553.61;NA;NA;NA;NA;NA;NA;24;NA;10.62680587
SK;7;82;BRISONR_24;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;81.6;69.34822396;765.3158;1568.784;44.86666667;NA;433.55;NA;NA;NA;NA;NA;NA;27;NA;10.91024775
SK;8;50;BRISONR_25;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;88;58.58133333;736.8349;1666.833;47.56666667;NA;413.54;NA;NA;NA;NA;NA;NA;30;NA;10.7979798
SK;7;101;BRISONR_26;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;93.8;70.79151943;605.1691;1203.268;54.26666667;NA;333.5;NA;NA;NA;NA;NA;NA;34;NA;10.58127109
SK;8;91;BRISONR_27;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;82.8;53.15996569;554.6772;1274.637;42.76666667;NA;413.54;NA;NA;NA;NA;NA;NA;20;NA;12.57670455
SK;8;103;BRISONR_28;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;74.8;57.02631579;608.1039;1251.959;40.33333333;NA;433.55;NA;NA;NA;NA;NA;NA;11;NA;10.15683616
SK;7;64;BRISONR_29;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;77.6;67.16508595;537.2018;1201.267;48.63333333;NA;393.53;NA;NA;NA;NA;NA;NA;25;NA;10.80639013
SK;7;63;BRISONR_30;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;86;66.8016567;715.5576;1457.395;44.43333333;NA;566.95;NA;NA;NA;NA;NA;NA;25;NA;10.21406074
SK;7;88;BRISONR_31;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;81.2;67.59743384;735.034;1444.722;46.83333333;NA;440.22;NA;NA;NA;NA;NA;NA;20;NA;10.88363431
SK;7;103;BRISONR_32;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;82.8;66.30495963;425.4793;1311.989;45.43333333;NA;320.16;NA;NA;NA;NA;NA;NA;26;NA;10.60900901
SK;8;89;BRISONR_33;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;88;54.53067258;467.3669;1053.86;43.66666667;NA;340.17;NA;NA;NA;NA;NA;NA;15;NA;11.72732426
SK;7;91;BRISONR_34;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;85.6;66.96387283;833.75;1779.556;45.33333333;NA;493.58;NA;NA;NA;NA;NA;NA;36;NA;10.88237613
SK;8;62;BRISONR_35;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;93.6;72.89636185;793.1297;1622.144;47;NA;420.21;NA;NA;NA;NA;NA;NA;36;NA;10.97116253
SK;7;98;BRISONR_36;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;89.4;64.43291249;981.5572;1974.987;47.2;NA;546.94;NA;NA;NA;NA;NA;NA;29;NA;10.73508475
SK;8;104;BRISONR_37;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;95.4;56.04035639;727.4302;1555.444;46.86666667;NA;473.57;NA;NA;NA;NA;NA;NA;39;NA;10.6960452
SK;8;55;BRISONR_38;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;98.6;67.17074756;946.7398;1930.965;42.76666667;NA;506.92;NA;NA;NA;NA;NA;NA;31;NA;11.47076749
SK;7;54;BRISONR_39;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;85.8;64.47971698;641.1204;1352.676;44.8;NA;353.51;NA;NA;NA;NA;NA;NA;38;NA;11.06389831
SK;8;78;BRISONR_40;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;88.6;61.02765237;812.4727;1707.52;47.6;NA;493.58;NA;NA;NA;NA;NA;NA;32;NA;11.00740113
SK;8;60;BRISONR_41;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;85.4;64.30979782;717.6253;1465.399;42.2;NA;473.57;NA;NA;NA;NA;NA;NA;24;NA;10.89344633
SK;7;77;BRISONR_42;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;88.2;67.34224086;634.6505;1329.998;46.93333333;NA;400.2;NA;NA;NA;NA;NA;NA;26;NA;10.50933258
SK;7;85;BRISONR_43;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;82.2;59.12023731;778.6558;1661.497;49.4;NA;500.25;NA;NA;NA;NA;NA;NA;13;NA;11.28741458
SK;7;96;BRISONR_44;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;90.2;64.29189189;785.2591;1632.816;45.73333333;NA;493.58;NA;NA;NA;NA;NA;NA;30;NA;10.82836158
SK;8;82;BRISONR_45;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;93;69.92174914;669.8681;1360.68;46.13333333;NA;360.18;NA;NA;NA;NA;NA;NA;39;NA;10.97802945
SK;7;62;BRISONR_46;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;99.6;63.01789903;660.8636;1424.045;47.3;NA;506.92;NA;NA;NA;NA;NA;NA;28;NA;10.67375566
SK;7;72;BRISONR_47;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;97;64.04132799;779.1227;1608.137;43.73333333;NA;473.57;NA;NA;NA;NA;NA;NA;31;NA;11.28239278
SK;7;108;BRISONR_48;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;90.8;68.10347551;869.2344;1817.575;45.8;NA;500.25;NA;NA;NA;NA;NA;NA;38;NA;10.8295017
SK;7;90;BRISONR_49;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;86.6;60.8161612;467.7671;965.149;43.6;NA;340.17;NA;NA;NA;NA;NA;NA;34;NA;11.70617978
SK;8;88;BRISONR_50;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;91.6;63.56757813;343.7051;892.446;45.9;NA;293.48;NA;NA;NA;NA;NA;NA;41;NA;11.92502818
SK;7;107;BRISONR_51;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;95.8;64.21493195;622.7779;1348.674;51.96666667;NA;340.17;NA;NA;NA;NA;NA;NA;35;NA;11.50039503
SK;7;60;BRISONR_52;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;91.6;65.16921287;738.7692;1500.083;41.86666667;NA;426.88;NA;NA;NA;NA;NA;NA;25;NA;9.901629213
SK;7;61;BRISONR_53;2017;GGE;1;LN_NF;B2;305;NA;NA;NA;80;63.50652884;881.3738;1730.198;48.56666667;NA;473.57;NA;NA;NA;NA;NA;NA;30;NA;9.375786517
