"Row";"Column";"BRISONr";"Year";"Treatment";"Sowing_date";"Emergence_date";"BBCH59";"BBCH87";"Plantheight";"Seedyield";"TKW_plot";"Seedyield_bio";"Biomass_bio";"TKW_bio";"Spike_number";"Stripe_rust";"Powdery_mildew";"DTR";"Septoria";"Fusarium";"Leaf_rust";"Sedimentation";"Falling_number";"Crude_protein";"Subtrial";"Location";"Block"
33;9;"BRISONr_58";2016;"HN_NF";275;288;158;NA;NA;55.7538;41.9508;657.6;1278.4;40.86;384;10;30;NA;NA;NA;NA;31;309;13.52;1;"KIE";"B1"
33;11;"BRISONr_38";2016;"HN_NF";275;288;156;NA;NA;60.8106;36.8768;843.84;1635.68;36.93;528;15;NA;NA;NA;NA;NA;37;367;12.43;1;"KIE";"B1"
33;12;"BRISONr_41";2016;"HN_NF";275;288;156;NA;NA;63.683;37.109;763.68;1463.04;37.07;448;NA;10;NA;1;NA;NA;38;293;12.2;1;"KIE";"B1"
33;13;"BRISONr_82";2016;"HN_NF";275;288;157;NA;NA;59.2712;37.4616;605.92;1200.32;38.25;368;NA;1;NA;NA;NA;NA;36;360;12.21;1;"KIE";"B1"
33;14;"BRISONr_72";2016;"HN_NF";275;288;157;NA;NA;58.3768;33.5228;1039.2;2159.2;34.31;656;NA;NA;NA;NA;NA;NA;37;375;13.42;1;"KIE";"B1"
33;15;"BRISONr_214";2016;"HN_NF";275;288;156;NA;NA;59.0734;40.2996;953.6;1895.84;38.7;592;NA;NA;NA;NA;NA;NA;36;288;12.14;1;"KIE";"B1"
33;16;"BRISONr_193";2016;"HN_NF";275;288;156;NA;NA;39.9728;33.3164;740.8;1538.24;33.94;624;NA;60;NA;NA;NA;NA;39;296;13.77;1;"KIE";"B1"
33;17;"BRISONr_207";2016;"HN_NF";275;288;153;NA;NA;40.248;36.5156;528;1068;34.92;432;NA;5;NA;NA;NA;NA;44;324;13.75;1;"KIE";"B1"
33;18;"BRISONr_182";2016;"HN_NF";275;288;151;NA;NA;32.336;35.3804;748.96;1340.48;35.76;432;60;NA;NA;NA;NA;NA;34;228;12.67;1;"KIE";"B1"
33;19;"BRISONr_197";2016;"HN_NF";275;288;151;NA;NA;27.649;40.033;719.36;1350.08;40.75;480;50;40;NA;NA;NA;NA;47;196;14.83;1;"KIE";"B1"
33;20;"BRISONr_95";2016;"LN_NF";275;288;NA;NA;80;42.3636;36.679;451.52;881.12;32.81;272;NA;NA;NA;NA;NA;NA;23;332;10.43;1;"KIE";"B2"
33;21;"BRISONr_80";2016;"LN_NF";275;288;NA;NA;80;41.3832;41.0134;412.48;813.12;40.03;240;NA;NA;NA;NA;NA;NA;16;335;10.07;1;"KIE";"B2"
33;23;"BRISONr_38";2016;"LN_NF";275;288;NA;NA;80;42.1228;37.6422;512.96;984.32;38.12;272;NA;NA;NA;NA;NA;NA;24;326;10.11;1;"KIE";"B2"
33;24;"BRISONr_17";2016;"LN_NF";275;288;NA;NA;78;43.6278;39.1128;629.28;1213.76;38.81;288;NA;NA;NA;NA;NA;NA;21;328;9.81;1;"KIE";"B2"
33;25;"BRISONr_86";2016;"LN_NF";275;288;NA;NA;90;49.9832;40.4458;639.68;1212.64;40.75;272;NA;NA;NA;NA;NA;NA;11;201;9.16;1;"KIE";"B2"
33;26;"BRISONr_18";2016;"LN_NF";275;288;NA;NA;80;45.7778;45.365;800.96;1609.28;46.43;416;NA;NA;NA;NA;NA;NA;23;312;9.64;1;"KIE";"B2"
33;27;"BRISONr_77";2016;"LN_NF";275;288;NA;NA;91;50.4992;38.0292;680.64;1447.68;39.45;384;NA;NA;NA;NA;NA;NA;25;345;10.33;1;"KIE";"B2"
33;28;"BRISONr_103";2016;"LN_NF";275;288;NA;NA;94;52.1074;38.4936;618.72;1261.76;38.61;352;NA;NA;NA;NA;NA;NA;20;247;9.39;1;"KIE";"B2"
33;29;"BRISONr_53";2016;"LN_NF";275;288;NA;NA;87;58.4198;42.312;512;1042.56;43.13;368;NA;NA;NA;NA;NA;NA;22;322;9.66;1;"KIE";"B2"
33;30;"BRISONr_118";2016;"LN_NF";275;288;NA;NA;98;52.1332;43.043;453.12;926.4;42.08;288;NA;NA;NA;NA;NA;NA;25;317;9.64;1;"KIE";"B2"
33;31;"BRISONr_135";2016;"LN_NF";275;288;NA;NA;102;35.8018;42.1486;569.44;1384.96;42.22;352;NA;NA;NA;NA;NA;NA;30;294;11;1;"KIE";"B2"
33;32;"BRISONr_128";2016;"LN_NF";275;288;NA;NA;94;51.9354;42.5442;628.48;1344.32;42.01;352;NA;NA;NA;NA;NA;NA;11;267;9.25;1;"KIE";"B2"
33;33;"BRISONr_129";2016;"LN_NF";275;288;NA;NA;98;45.2618;39.9556;636.48;1418.88;38.09;480;NA;NA;NA;NA;NA;NA;27;245;10.33;1;"KIE";"B2"
33;34;"BRISONr_184";2016;"LN_NF";275;288;NA;NA;92;NA;34.5204;86.24;426.4;32.87;80;NA;NA;NA;NA;NA;NA;34;181;11.22;1;"KIE";"B2"
33;35;"BRISONr_185";2016;"LN_NF";276;289;NA;NA;81;30.1172;39.2332;206.4;455.04;39.45;128;NA;NA;NA;NA;NA;NA;20;237;9.53;1;"KIE";"B2"
33;37;"BRISONr_219";2016;"LN_NF";276;289;NA;NA;90;NA;36.4984;590.4;1242.72;34.51;496;NA;NA;NA;NA;NA;NA;26;192;10.02;1;"KIE";"B2"
33;38;"BRISONr_179";2016;"LN_NF";276;289;NA;NA;82;NA;36.292;676.48;1321.12;35.38;464;NA;NA;NA;NA;NA;NA;19;317;9.35;1;"KIE";"B2"
33;39;"BRISONr_187";2016;"HN_NF";276;289;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"KIE";"B3"
33;40;"BRISONr_213";2016;"HN_NF";276;289;NA;NA;NA;58.5058;43.387;849.44;1703.68;43.77;528;NA;NA;NA;NA;NA;NA;36;276;12.67;1;"KIE";"B3"
33;41;"BRISONr_188";2016;"HN_NF";276;289;NA;NA;NA;46.5862;40.119;672.96;1441.92;34.15;480;NA;NA;NA;NA;NA;NA;38;372;14.21;1;"KIE";"B3"
33;42;"BRISONr_206";2016;"HN_NF";276;289;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"KIE";"B3"
33;43;"BRISONr_211";2016;"HN_NF";276;289;NA;NA;NA;29.111;33.4712;528;1151.84;31.6;480;NA;NA;NA;NA;NA;NA;38;378;14.7;1;"KIE";"B3"
33;44;"BRISONr_165";2016;"HN_NF";276;289;NA;NA;NA;44.7372;32.379;517.44;1200.96;31.46;400;NA;NA;NA;NA;NA;NA;41;395;13.57;1;"KIE";"B3"
33;45;"BRISONr_153";2016;"HN_NF";276;289;NA;NA;NA;49.4672;34.2194;621.44;1391.52;31.76;592;NA;NA;NA;NA;NA;NA;39;339;13.55;1;"KIE";"B3"
33;46;"BRISONr_127";2016;"HN_NF";276;289;NA;NA;NA;55.513;40.2996;693.76;1535.68;39.44;416;NA;NA;NA;NA;NA;NA;39;295;13.91;1;"KIE";"B3"
33;47;"BRISONr_81";2016;"HN_NF";276;289;NA;NA;NA;58.0672;44.1524;849.28;1729.44;41.59;608;NA;NA;NA;NA;NA;NA;37;300;12.73;1;"KIE";"B3"
33;48;"BRISONr_9";2016;"HN_NF";276;289;NA;NA;NA;58.5316;37.6422;774.72;1601.28;35.6;592;NA;NA;NA;NA;NA;NA;41;403;13.29;1;"KIE";"B3"
33;49;"BRISONr_11";2016;"HN_NF";276;289;NA;NA;NA;68.3012;40.6178;837.6;1594.4;38.77;480;NA;NA;NA;NA;NA;NA;40;301;11.92;1;"KIE";"B3"
33;50;"BRISONr_20";2016;"HN_NF";276;289;NA;NA;NA;49.7338;32.637;659.36;1476.32;30.68;624;NA;NA;NA;NA;NA;NA;38;192;13.99;1;"KIE";"B3"
33;51;"BRISONr_39";2016;"HN_NF";276;289;NA;NA;NA;56.4246;38.958;693.28;1378.4;39.4;448;NA;NA;NA;NA;NA;NA;43;343;13.87;1;"KIE";"B3"
33;52;"BRISONr_53";2016;"HN_NF";276;289;NA;NA;NA;65.0332;41.9938;820.32;1525.6;44;416;NA;NA;NA;NA;NA;NA;36;297;12.48;1;"KIE";"B3"
33;53;"BRISONr_48";2016;"HN_NF";276;289;NA;NA;NA;62.6338;37.9346;796.64;1538.4;38.03;400;NA;NA;NA;NA;NA;NA;35;275;11.95;1;"KIE";"B3"
33;54;"BRISONr_88";2016;"HN_NF";276;289;NA;NA;NA;67.3724;39.2504;781.12;1533.76;37.75;592;NA;NA;NA;NA;NA;NA;37;385;11.43;1;"KIE";"B3"
33;55;"BRISONr_116";2016;"HN_NF";276;289;NA;NA;NA;55.6592;43.5332;600.96;1259.36;37.67;416;NA;NA;NA;NA;NA;NA;36;410;12.99;1;"KIE";"B3"
33;56;"BRISONr_40";2016;"HN_NF";276;289;NA;NA;NA;57.491;41.0134;885.28;1758.72;40.61;544;NA;NA;NA;NA;NA;NA;38;192;13.04;1;"KIE";"B3"
33;57;"BRISONr_56";2016;"HN_NF";276;289;NA;NA;NA;62.2554;40.6436;776.96;1486.24;39.2;448;NA;NA;NA;NA;NA;NA;36;208;12.12;1;"KIE";"B3"
34;1;"BRISONr_98";2016;"HN_NF";275;288;160;NA;NA;41.6326;34.6494;525.6;1332.16;32.88;496;80;70;NA;NA;NA;NA;38;263;13.94;1;"KIE";"B1"
34;2;"BRISONr_121";2016;"HN_NF";275;288;157;NA;NA;56.2698;35.9566;748.16;1611.04;36.51;512;NA;10;NA;NA;NA;NA;43;319;13.41;1;"KIE";"B1"
34;3;"BRISONr_1";2016;"HN_NF";275;288;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"KIE";"B1"
34;4;"BRISONr_119";2016;"HN_NF";275;288;157;NA;NA;52.804;33.6432;634.88;1443.68;34.21;528;NA;80;NA;NA;NA;NA;42;404;14.8;1;"KIE";"B1"
34;5;"BRISONr_2";2016;"HN_NF";275;288;158;NA;NA;41.151;31.2352;704.8;1554.08;25.1;608;90;40;NA;NA;NA;NA;32;221;12.05;1;"KIE";"B1"
34;6;"BRISONr_62";2016;"HN_NF";275;288;156;NA;NA;69.1268;41.0994;907.68;1819.04;39.61;496;NA;NA;NA;1;NA;NA;42;229;12.38;1;"KIE";"B1"
34;7;"BRISONr_103";2016;"HN_NF";275;288;157;NA;NA;60.673;36.1802;663.36;1361.12;36.54;416;NA;20;NA;NA;NA;NA;38;399;12.73;1;"KIE";"B1"
34;8;"BRISONr_57";2016;"HN_NF";275;288;158;NA;NA;63.4422;41.366;736.32;1634.56;40.43;464;NA;NA;NA;NA;NA;NA;39;273;12.82;1;"KIE";"B1"
34;9;"BRISONr_88";2016;"HN_NF";275;288;156;NA;NA;64.3108;38.313;750.08;1520.16;37.39;592;5;10;NA;NA;NA;NA;41;428;12.11;1;"KIE";"B1"
34;10;"BRISONr_59";2016;"HN_NF";275;288;158;NA;NA;61.0256;36.5586;742.88;1459.2;38.33;432;40;30;NA;NA;NA;NA;38;365;12.29;1;"KIE";"B1"
34;11;"BRISONr_77";2016;"HN_NF";275;288;158;NA;NA;64.1732;40.0932;859.36;1682.72;41.79;448;10;NA;NA;NA;NA;NA;39;377;13.04;1;"KIE";"B1"
34;12;"BRISONr_25";2016;"HN_NF";275;288;156;NA;NA;66.392;42.6904;873.12;1861.44;41.82;544;NA;NA;NA;NA;NA;NA;42;393;13.54;1;"KIE";"B1"
34;13;"BRISONr_74";2016;"HN_NF";275;288;156;NA;NA;63.9238;34.6666;775.68;1550.88;38.04;416;NA;NA;NA;NA;NA;NA;33;374;12.18;1;"KIE";"B1"
34;14;"BRISONr_108";2016;"HN_NF";275;288;158;NA;NA;50.6454;37.2036;532;1149.92;36.66;336;5;75;NA;NA;NA;NA;30;287;13.36;1;"KIE";"B1"
34;15;"BRISONr_217";2016;"HN_NF";275;288;156;NA;NA;60.3204;40.5662;1133.44;2040.48;42.18;640;NA;90;NA;NA;NA;NA;25;224;11.52;1;"KIE";"B1"
34;16;"BRISONr_178";2016;"HN_NF";275;288;154;NA;NA;60.372;34.4774;727.04;1335.68;35.81;448;NA;10;NA;NA;NA;NA;35;386;13.07;1;"KIE";"B1"
34;17;"BRISONr_198";2016;"HN_NF";275;288;154;NA;NA;47.9192;38.2872;706.08;1377.28;40.76;416;NA;NA;NA;NA;NA;NA;30;250;14.3;1;"KIE";"B1"
34;18;"BRISONr_195";2016;"HN_NF";275;288;158;NA;NA;NA;42.0798;619.2;1162.56;42.39;304;NA;10;NA;NA;NA;NA;40;303;13.87;1;"KIE";"B1"
34;19;"BRISONr_215";2016;"HN_NF";275;288;157;NA;NA;45.5972;37.367;926.08;1736.16;38.3;528;NA;40;NA;NA;NA;NA;26;386;12.79;1;"KIE";"B1"
34;20;"BRISONr_67";2016;"LN_NF";275;288;NA;NA;89;54.7734;40.3254;697.76;1424.64;38.34;368;NA;NA;NA;NA;NA;NA;16;275;9.41;1;"KIE";"B2"
34;21;"BRISONr_58";2016;"LN_NF";275;288;NA;NA;81;41.1682;38.2872;676.64;1406.24;42.8;352;NA;NA;NA;NA;NA;NA;20;337;10.61;1;"KIE";"B2"
34;22;"BRISONr_101";2016;"LN_NF";275;288;NA;NA;87;46.225;42.1658;467.52;1008;41.86;272;NA;NA;NA;NA;NA;NA;23;268;9.89;1;"KIE";"B2"
34;23;"BRISONr_50";2016;"LN_NF";275;288;NA;NA;89;52.4256;41.3316;534.72;1222.88;39.69;336;NA;NA;NA;NA;NA;NA;25;313;10.48;1;"KIE";"B2"
34;24;"BRISONr_2";2016;"LN_NF";275;288;NA;NA;68;39.2074;35.862;982.56;1992;35.77;672;NA;NA;NA;NA;NA;NA;19;213;9.14;1;"KIE";"B2"
34;25;"BRISONr_75";2016;"LN_NF";275;288;NA;NA;87;47.8676;39.861;512.32;1056;39.43;304;NA;NA;NA;NA;NA;NA;29;314;11.17;1;"KIE";"B2"
34;26;"BRISONr_11";2016;"LN_NF";275;288;NA;NA;75;52.5804;39.904;663.2;1381.92;38.96;416;NA;NA;NA;NA;NA;NA;24;340;10.18;1;"KIE";"B2"
34;27;"BRISONr_121";2016;"LN_NF";275;288;NA;NA;102;48.5642;38.9752;559.36;1277.92;38.89;336;NA;NA;NA;NA;NA;NA;28;236;10.28;1;"KIE";"B2"
34;28;"BRISONr_100";2016;"LN_NF";275;288;NA;NA;96;52.8814;40.033;731.2;1599.36;40.09;576;NA;NA;NA;NA;NA;NA;23;305;9.8;1;"KIE";"B2"
34;29;"BRISONr_48";2016;"LN_NF";275;288;NA;NA;87;50.4992;41.8046;714.72;1472;40.09;368;NA;NA;NA;NA;NA;NA;21;208;8.94;1;"KIE";"B2"
34;30;"BRISONr_63";2016;"LN_NF";275;288;NA;NA;87;46.0272;40.0158;406.56;965.28;39.03;240;NA;NA;NA;NA;NA;NA;24;331;10.28;1;"KIE";"B2"
34;31;"BRISONr_167";2016;"LN_NF";275;288;NA;NA;112;42.5786;43.4902;443.04;1246.56;41.89;416;NA;NA;NA;NA;NA;NA;35;271;11.05;1;"KIE";"B2"
34;32;"BRISONr_155";2016;"LN_NF";275;288;NA;NA;114;47.7902;38.8978;414.4;1036.96;40.09;320;NA;NA;NA;NA;NA;NA;31;262;10.66;1;"KIE";"B2"
34;33;"BRISONr_126";2016;"LN_NF";275;288;NA;NA;98;43.9976;38.2958;520.8;1262.08;36.33;400;NA;NA;NA;NA;NA;NA;24;266;10.63;1;"KIE";"B2"
34;34;"BRISONr_176";2016;"LN_NF";275;288;NA;NA;130;28.7842;37.9174;461.12;1526.72;34.43;496;NA;NA;NA;NA;NA;NA;30;83;11.27;1;"KIE";"B2"
34;35;"BRISONr_187";2016;"LN_NF";276;289;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"KIE";"B2"
34;36;"BRISONr_197";2016;"LN_NF";276;289;NA;NA;92;39.9814;40.4458;479.68;1007.68;40.96;288;NA;NA;NA;NA;NA;NA;32;215;11.08;1;"KIE";"B2"
34;38;"BRISONr_212";2016;"LN_NF";276;289;NA;NA;100;35.9308;43.86;601.6;1303.36;40.65;368;NA;NA;NA;NA;NA;NA;16;283;9.68;1;"KIE";"B2"
34;39;"BRISONr_183";2016;"HN_NF";276;289;NA;NA;NA;56.33;37.496;679.36;1234.56;36.43;560;NA;NA;NA;NA;NA;NA;40;365;12.98;1;"KIE";"B3"
34;40;"BRISONr_204";2016;"HN_NF";276;289;NA;NA;NA;59.5636;37.6938;669.44;1287.04;39.3;432;NA;NA;NA;NA;NA;NA;36;369;12.54;1;"KIE";"B3"
34;41;"BRISONr_193";2016;"HN_NF";276;289;NA;NA;NA;48.8308;33.626;489.76;1038.08;32.12;400;NA;NA;NA;NA;NA;NA;42;274;14.35;1;"KIE";"B3"
34;42;"BRISONr_196";2016;"HN_NF";276;289;NA;NA;NA;21.6548;29.2056;332.64;820.96;23;464;NA;NA;NA;NA;NA;NA;32;62;12.31;1;"KIE";"B3"
34;43;"BRISONr_185";2016;"HN_NF";276;289;NA;NA;NA;52.6578;36.636;537.92;1063.68;34.38;432;NA;NA;NA;NA;NA;NA;35;218;12.68;1;"KIE";"B3"
34;44;"BRISONr_160";2016;"HN_NF";276;289;NA;NA;NA;43.8858;34.8644;516.8;1112.64;34.47;352;NA;NA;NA;NA;NA;NA;41;406;12.98;1;"KIE";"B3"
34;45;"BRISONr_158";2016;"HN_NF";276;289;NA;NA;NA;48.4438;35.1396;595.04;1374.24;33.82;528;NA;NA;NA;NA;NA;NA;36;335;15.37;1;"KIE";"B3"
34;46;"BRISONr_129";2016;"HN_NF";276;289;NA;NA;NA;58.5918;38.5624;654.08;1310.24;38.11;464;NA;NA;NA;NA;NA;NA;42;369;13.36;1;"KIE";"B3"
34;47;"BRISONr_106";2016;"HN_NF";276;289;NA;NA;NA;68.8602;43.5848;840;1612.32;44.68;448;NA;NA;NA;NA;NA;NA;27;239;13.45;1;"KIE";"B3"
34;48;"BRISONr_49";2016;"HN_NF";276;289;NA;NA;NA;57.8006;35.8276;539.52;1125.6;34.58;384;NA;NA;NA;NA;NA;NA;41;376;13.64;1;"KIE";"B3"
34;49;"BRISONr_75";2016;"HN_NF";276;289;NA;NA;NA;64.1388;39.517;688.96;1322.08;37.73;448;NA;NA;NA;NA;NA;NA;41;351;13.57;1;"KIE";"B3"
34;50;"BRISONr_122";2016;"HN_NF";276;289;NA;NA;NA;58.4284;38.7946;597.12;1234.56;35.55;432;NA;NA;NA;NA;NA;NA;42;401;13.12;1;"KIE";"B3"
34;51;"BRISONr_45";2016;"HN_NF";276;289;NA;NA;NA;62.2984;42.4582;652.8;1287.68;42.81;320;NA;NA;NA;NA;NA;NA;38;296;13.35;1;"KIE";"B3"
34;52;"BRISONr_102";2016;"HN_NF";276;289;NA;NA;NA;53.7414;40.3426;508.96;1138.88;37.69;448;NA;NA;NA;NA;NA;NA;40;315;14.07;1;"KIE";"B3"
34;53;"BRISONr_14";2016;"HN_NF";276;289;NA;NA;NA;51.6258;38.0722;635.68;1280.32;37.68;352;NA;NA;NA;NA;NA;NA;30;326;12.83;1;"KIE";"B3"
34;54;"BRISONr_23";2016;"HN_NF";276;289;NA;NA;NA;64.5086;41.7616;769.76;1463.84;42.21;464;NA;NA;NA;NA;NA;NA;40;340;11.97;1;"KIE";"B3"
34;55;"BRISONr_80";2016;"HN_NF";276;289;NA;NA;NA;65.9018;45.5456;952.16;1912.48;43.4;592;NA;NA;NA;NA;NA;NA;28;297;12.95;1;"KIE";"B3"
34;56;"BRISONr_64";2016;"HN_NF";276;289;NA;NA;NA;56.631;44.419;547.04;1256.48;43.44;304;NA;NA;NA;NA;NA;NA;44;306;13.78;1;"KIE";"B3"
34;57;"BRISONr_26";2016;"HN_NF";276;289;NA;NA;NA;58.351;49.4414;671.36;1284.64;49.25;336;NA;NA;NA;NA;NA;NA;43;187;14.11;1;"KIE";"B3"
35;1;"BRISONr_68";2016;"HN_NF";275;288;154;NA;NA;64.4054;41.1682;1008.16;2014.88;39.8;496;10;NA;NA;NA;NA;NA;34;207;12.68;1;"KIE";"B1"
35;2;"BRISONr_66";2016;"HN_NF";275;288;157;NA;NA;58.8584;38.1754;837.28;1632.32;40.19;480;NA;5;NA;NA;NA;NA;40;309;12.66;1;"KIE";"B1"
35;3;"BRISONr_102";2016;"HN_NF";275;288;157;NA;NA;54.61;37.0488;694.88;1569.44;38.37;592;20;NA;NA;NA;NA;NA;38;379;13.4;1;"KIE";"B1"
35;4;"BRISONr_75";2016;"HN_NF";275;288;157;NA;NA;69.574;36.0082;944.96;1828.64;39.32;576;5;1;NA;NA;NA;NA;39;328;13.15;1;"KIE";"B1"
35;5;"BRISONr_9";2016;"HN_NF";275;288;156;NA;NA;66.521;37.0918;659.68;1467.52;36.15;592;NA;1;NA;NA;NA;NA;41;366;13.06;1;"KIE";"B1"
35;6;"BRISONr_47";2016;"HN_NF";275;288;NA;NA;NA;66.5898;36.4382;886.08;1859.84;36.47;624;NA;NA;NA;NA;NA;NA;42;349;12.77;1;"KIE";"B1"
35;7;"BRISONr_46";2016;"HN_NF";275;288;156;NA;NA;58.7466;35.518;959.36;2101.28;34.37;960;30;10;NA;NA;NA;NA;38;400;12.39;1;"KIE";"B1"
35;8;"BRISONr_71";2016;"HN_NF";275;288;157;NA;NA;60.673;40.1276;602.24;1141.6;37.91;432;NA;NA;NA;NA;NA;NA;41;352;13.34;1;"KIE";"B1"
35;9;"BRISONr_43";2016;"HN_NF";275;288;157;NA;NA;51.4108;37.6766;691.2;1361.12;39.35;352;NA;10;NA;NA;NA;NA;30;201;12.86;1;"KIE";"B1"
35;10;"BRISONr_26";2016;"HN_NF";275;288;156;NA;NA;69.4106;50.31;966.24;1781.76;53.79;464;NA;5;NA;NA;NA;NA;38;193;13.36;1;"KIE";"B1"
35;11;"BRISONr_61";2016;"HN_NF";275;288;156;NA;NA;66.3318;43.9804;693.12;1328.48;42.22;400;NA;NA;NA;NA;NA;NA;38;323;12.81;1;"KIE";"B1"
35;12;"BRISONr_107";2016;"HN_NF";275;288;157;NA;NA;64.5172;42.1572;786.24;1554.4;45.85;480;1;NA;NA;NA;NA;NA;37;400;12.63;1;"KIE";"B1"
35;13;"BRISONr_91";2016;"HN_NF";275;288;156;NA;NA;64.328;41.9422;916.8;1775.2;45.27;496;NA;NA;NA;NA;NA;NA;38;376;13.01;1;"KIE";"B1"
35;14;"BRISONr_106";2016;"HN_NF";275;288;156;NA;NA;67.5616;44.0062;931.2;1758.88;47.63;496;NA;NA;NA;NA;NA;NA;24;308;12.81;1;"KIE";"B1"
35;15;"BRISONr_201";2016;"HN_NF";275;288;156;NA;NA;41.839;29.8506;808;1683.04;39.91;704;90;10;NA;NA;NA;NA;20;350;12.45;1;"KIE";"B1"
35;17;"BRISONr_220";2016;"HN_NF";275;288;156;NA;NA;50.9808;38.3302;767.04;1489.6;39.76;592;NA;90;NA;NA;NA;NA;18;325;11.11;1;"KIE";"B1"
35;18;"BRISONr_184";2016;"HN_NF";275;288;151;NA;NA;5.031;34.9504;178.24;715.2;30.86;240;60;80;NA;NA;NA;NA;47;211;14.9;1;"KIE";"B1"
35;19;"BRISONr_186";2016;"HN_NF";275;288;151;NA;NA;31.0288;37.9432;537.92;942.24;42.4;304;30;20;NA;NA;NA;NA;30;298;12.85;1;"KIE";"B1"
35;20;"BRISONr_73";2016;"LN_NF";275;288;NA;NA;82;45.6402;39.3192;605.92;1176;38.64;304;NA;NA;NA;NA;NA;NA;19;282;9.1;1;"KIE";"B2"
35;21;"BRISONr_51";2016;"LN_NF";275;288;NA;NA;85;49.9316;44.9608;396.8;897.76;42.91;256;NA;NA;NA;NA;NA;NA;26;251;10.1;1;"KIE";"B2"
35;22;"BRISONr_10";2016;"LN_NF";275;288;NA;NA;79;50.5938;41.6154;499.36;1054.4;35.27;352;NA;NA;NA;NA;NA;NA;38;403;12.97;1;"KIE";"B2"
35;23;"BRISONr_8";2016;"LN_NF";275;288;NA;NA;89;50.654;39.9728;542.4;1127.84;38.48;320;NA;NA;NA;NA;NA;NA;10;261;10.11;1;"KIE";"B2"
35;24;"BRISONr_94";2016;"LN_NF";275;288;NA;NA;94;33.0842;31.4502;395.68;980.8;27.88;432;NA;NA;NA;NA;NA;NA;18;211;10.54;1;"KIE";"B2"
35;25;"BRISONr_7";2016;"LN_NF";275;288;NA;NA;78;52.1332;38.2528;648.32;1330.56;34.28;512;NA;NA;NA;NA;NA;NA;20;306;9.67;1;"KIE";"B2"
35;26;"BRISONr_123";2016;"LN_NF";275;288;NA;NA;96;34.6408;32.0264;565.6;1425.6;29.83;544;NA;NA;NA;NA;NA;NA;16;238;10.49;1;"KIE";"B2"
35;27;"BRISONr_115";2016;"LN_NF";275;288;NA;NA;98;52.7438;37.7024;688.64;1519.84;35.58;384;NA;NA;NA;NA;NA;NA;13;318;9.32;1;"KIE";"B2"
35;28;"BRISONr_19";2016;"LN_NF";275;288;NA;NA;88;56.5536;40.5834;632.48;1313.44;40.59;336;NA;NA;NA;NA;NA;NA;25;311;9.2;1;"KIE";"B2"
35;29;"BRISONr_9";2016;"LN_NF";275;288;NA;NA;89;51.7118;37.023;434.4;1040;35.77;384;NA;NA;NA;NA;NA;NA;24;338;9.8;1;"KIE";"B2"
35;30;"BRISONr_26";2016;"LN_NF";275;288;NA;NA;94;52.503;47.6096;602.4;1223.68;48.58;336;NA;NA;NA;NA;NA;NA;25;274;9.98;1;"KIE";"B2"
35;31;"BRISONr_149";2016;"LN_NF";275;288;NA;NA;106;47.4118;41.2972;489.76;1155.04;40.28;320;NA;NA;NA;NA;NA;NA;26;336;9.93;1;"KIE";"B2"
35;32;"BRISONr_147";2016;"LN_NF";275;288;NA;NA;104;49.9746;43.4816;395.04;955.04;41.5;336;NA;NA;NA;NA;NA;NA;23;289;10.16;1;"KIE";"B2"
35;33;"BRISONr_131";2016;"LN_NF";275;288;NA;NA;107;37.5648;41.9594;337.6;854.4;38.57;272;NA;NA;NA;NA;NA;NA;20;256;10.7;1;"KIE";"B2"
35;34;"BRISONr_172";2016;"LN_NF";275;288;NA;NA;117;35.6556;31.9834;328.32;793.28;28.98;304;NA;NA;NA;NA;NA;NA;22;210;11.23;1;"KIE";"B2"
35;35;"BRISONr_174";2016;"LN_NF";276;289;NA;NA;120;30.1516;36.4468;338.72;938.08;35.34;288;NA;NA;NA;NA;NA;NA;24;287;11.94;1;"KIE";"B2"
35;36;"BRISONr_170";2016;"LN_NF";276;289;NA;NA;110;27.3738;27.8554;347.04;1013.28;29.59;464;NA;NA;NA;NA;NA;NA;27;62;11.54;1;"KIE";"B2"
35;37;"BRISONr_206";2016;"LN_NF";276;289;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"KIE";"B2"
35;38;"BRISONr_195";2016;"LN_NF";276;289;NA;NA;76;36.4382;37.9948;478.72;1016.48;39.16;320;NA;NA;NA;NA;NA;NA;29;284;10.27;1;"KIE";"B2"
35;39;"BRISONr_202";2016;"HN_NF";276;289;NA;NA;NA;49.5704;40.936;633.92;1205.92;39.94;384;NA;NA;NA;NA;NA;NA;41;287;13.5;1;"KIE";"B3"
35;40;"BRISONr_207";2016;"HN_NF";276;289;NA;NA;NA;52.6664;37.3326;477.6;1055.84;34.55;384;NA;NA;NA;NA;NA;NA;41;324;13.2;1;"KIE";"B3"
35;41;"BRISONr_190";2016;"HN_NF";276;289;NA;NA;NA;42.527;35.9996;701.44;1378.08;38.89;416;NA;NA;NA;NA;NA;NA;29;199;13.19;1;"KIE";"B3"
