"Column";"Row";"Year";"BRISONr";"Treatment";"Sowing_date";"Emergence_date";"BBCH59";"BBCH87";"Plantheight";"Seedyield";"TKW_plot";"Seedyield_bio";"Biomass_bio";"TKW_bio";"Spike_number";"Fusarium";"Leaf_rust";"Stripe_rust";"Powdery_mildew";"DTR";"Septoria";"Falling_number";"Sedimentation";"Crude_protein";"Subtrial";"Location";"Block"
18;26;2016;"BRISONr_27";"HN_WF";278;292;NA;NA;NA;41.237;37.5218;450.56;938.24;"35.2";320;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
18;27;2016;"BRISONr_17";"HN_WF";278;292;NA;NA;NA;58.9874;41.5294;649.92;1203.68;"40.05";400;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
18;28;2016;"BRISONr_19";"HN_WF";278;292;NA;NA;NA;60.2688;41.9938;642.88;1284.96;"41.51";416;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
18;29;2016;"BRISONr_81";"HN_WF";278;292;NA;NA;NA;54.8594;46.3626;842.24;1654.4;"48.91";448;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
18;3;2016;"BRISONr_186";"HN_WF";278;292;NA;NA;NA;44.5824;35.4922;505.12;1046.08;"30.4";688;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B2"
18;30;2016;"BRISONr_18";"HN_WF";278;292;NA;NA;NA;56.459;44.7888;831.84;1539.84;"46.39";432;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
18;31;2016;"BRISONr_69";"HN_WF";278;292;NA;NA;NA;59.4174;44.6168;529.28;1139.36;"39.15";368;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
18;32;2016;"BRISONr_107";"HN_WF";278;292;NA;NA;NA;70.95;47.773;723.68;1392.96;"51.69";480;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
18;4;2016;"BRISONr_201";"HN_WF";278;292;NA;NA;NA;54.1542;37.0832;621.44;1192.16;"37.07";448;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B2"
18;5;2016;"BRISONr_218";"HN_WF";278;292;NA;NA;NA;69.7116;40.0244;1098.56;1916.48;"39.56";736;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B2"
18;6;2016;"BRISONr_184";"HN_WF";278;292;NA;NA;NA;48.0912;40.807;611.52;1171.2;"39.52";400;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B2"
18;7;2016;"BRISONr_173";"HN_WF";278;292;NA;NA;NA;51.6946;44.5652;494.56;1100.64;"43.17";368;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B2"
19;10;2016;"BRISONr_36";"HN_WF";278;292;NA;NA;NA;66.22;44.1782;722.72;1319.84;"44.4";384;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B2"
19;11;2016;"BRISONr_43";"HN_WF";278;292;NA;NA;NA;58.1532;44.3416;888.48;1725.76;"43.1";480;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B2"
19;12;2016;"BRISONr_18";"HN_WF";278;292;NA;NA;NA;51.0754;46.3884;637.44;1174.4;"46";400;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B2"
19;13;2016;"BRISONr_61";"HN_WF";278;292;NA;NA;NA;62.3672;47.085;690.24;1319.52;"42.09";416;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B2"
19;14;2016;"BRISONr_89";"HN_WF";278;292;NA;NA;NA;54.137;42.613;439.2;876.8;"39.33";320;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B2"
19;15;2016;"BRISONr_84";"HN_WF";278;292;NA;NA;NA;44.0922;37.4788;519.52;1034.56;"36.57";400;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B2"
19;16;2016;"BRISONr_90";"HN_WF";278;292;NA;NA;NA;56.6138;43.4988;645.92;1312.96;"41.53";416;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B2"
19;17;2016;"BRISONr_46";"HN_WF";278;292;NA;NA;NA;56.158;41.3488;411.04;796.8;"41.64";272;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B2"
19;18;2016;"BRISONr_86";"HN_WF";278;292;NA;NA;NA;60.974;41.8476;724.64;1410.4;"38.95";384;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B2"
19;19;2016;"BRISONr_63";"HN_WF";278;292;NA;NA;NA;61.4212;43.4988;646.88;1294.24;"43.01";320;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B2"
19;2;2016;"BRISONr_219";"HN_WF";278;292;NA;NA;NA;53.062;37.9948;598.08;1134.88;"38.42";464;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B2"
19;20;2016;"BRISONr_166";"HN_WF";278;292;NA;NA;NA;51.6172;44.3072;351.36;680.48;"42.72";272;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
19;21;2016;"BRISONr_139";"HN_WF";278;292;NA;NA;NA;47.1538;41.8992;715.2;1462.08;"40.57";464;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
19;22;2016;"BRISONr_150";"HN_WF";278;292;NA;NA;NA;49.2264;43.9804;908.32;1953.44;"42.04";608;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
19;23;2016;"BRISONr_98";"HN_WF";278;292;NA;NA;NA;50.6282;43.7568;582.4;1250.4;"43.59";416;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
19;24;2016;"BRISONr_93";"HN_WF";278;292;NA;NA;NA;58.3338;43.5246;471.52;896.48;"43.53";320;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
19;25;2016;"BRISONr_97";"HN_WF";278;292;NA;NA;NA;46.5002;41.2542;431.52;872.16;"42.54";272;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
19;26;2016;"BRISONr_119";"HN_WF";278;292;NA;NA;NA;51.0496;39.9126;605.76;1210.24;"39.52";448;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
19;27;2016;"BRISONr_6";"HN_WF";278;292;NA;NA;NA;62.0748;41.839;642.4;1279.68;"41.69";400;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
19;28;2016;"BRISONr_34";"HN_WF";278;292;NA;NA;NA;60.6902;39.2074;780.8;1537.44;"38.08";464;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
19;29;2016;"BRISONr_36";"HN_WF";278;292;NA;NA;NA;58.2392;44.376;638.72;1228.96;"40.86";352;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
19;3;2016;"BRISONr_197";"HN_WF";278;292;NA;NA;NA;39.9212;40.8844;345.92;690.24;"39.24";336;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B2"
19;30;2016;"BRISONr_46";"HN_WF";278;292;NA;NA;NA;54.4896;39.8352;798.4;1620.8;"39.12";624;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
19;31;2016;"BRISONr_56";"HN_WF";278;292;NA;NA;NA;60.9654;42.2002;590.72;1200.64;"41.25";368;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
19;32;2016;"BRISONr_87";"HN_WF";278;292;NA;NA;NA;55.2206;42.3636;792;1400.8;"42.97";416;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"DKI";"B1"
