"Parameter","Environment","Ab_BP","Ab_BPsd","Ab_BPCIl","Ab_BPCIu","v1970","v2010","p","R2"
"Biomass","2015/HAN/HN_WF_RF",0.573530187188668,0.0224569615089189,0.529217418546738,0.617842955830598,184.092851367335,207.034058854882,0,0.78
"Biomass","2015/KAL/HN_NF_RF",0.548945841489137,0.0525184314959276,0.445302964637088,0.652588718341186,169.442386066597,191.400219726163,0,0.38
"Biomass","2015/KAL/HN_WF_RF",0.0664366305138355,0.0964533591867962,-0.123895307281733,0.256768568309404,206.146259061391,208.803724281944,0.6968,0
"Biomass","2015/KIE/HN_NF_RF",0.532140298923584,0.0213476768406663,0.490016404980611,0.574264192866558,145.651638357234,166.937250314178,0,0.78
"Biomass","2015/KIE/HN_WF_RF",0.236558773181483,0.0159536650706493,0.205078509523118,0.268039036839848,152.314980455752,161.777331383011,0,0.55
"Biomass","2015/QLB/HN_NF_RF",0.468743626014987,0.03444898142608,0.400767834041627,0.536719417988347,130.748137705423,149.497882746023,0,0.51
"Biomass","2015/QLB/HN_WF_RF",0.228280384068243,0.0305306640271797,0.16803633676097,0.288524431375516,153.612481444551,162.743696807281,0,0.24
"Biomass","2015/QLB/LN_WF_RF",0.246418418330528,0.0285865316422808,0.19001059296927,0.302826243691787,144.775151874134,154.631888607355,0,0.29
"Biomass","2016/GGE/HN_NF_RF",0.366202794111053,0.0416340301486833,0.284049242532981,0.448356345689124,110.823769892427,125.47188165687,0,0.3
"Biomass","2016/GGE/HN_WF_RF",0.248527192886432,0.0197349909065555,0.20958550053658,0.287468885236284,137.669952362769,147.611040078226,0,0.47
"Biomass","2016/HAN/HN_NF_RF",0.553379837032891,0.033192005953084,0.487884347806691,0.61887532625909,110.963945705024,133.09913918634,0,0.61
"Biomass","2016/HAN/HN_WF_RF",0.37570852428054,0.0233419066759139,0.329649554558367,0.421767494002713,141.526509792071,156.554850763292,0,0.59
"Biomass","2016/KAL/HN_NF_RF",0.303583623047854,0.0368128221381233,0.230935094088383,0.376232152007325,147.260531103262,159.403876025176,0,0.28
"Biomass","2016/KAL/HN_WF_RF",0.296406353007473,0.0418886148616294,0.213680462170969,0.379132243843977,180.386101249636,192.242355369935,0,0.24
"Biomass","2016/KIE/HN_NF_RF",0.467621720131403,0.0267397896523573,0.414857942986922,0.520385497275884,106.098941471911,124.803810277167,0,0.63
"Biomass","2016/KIE/HN_WF_RF",0.253946137604927,0.0200161107329872,0.214449730948583,0.29344254426127,137.037293210481,147.195138714678,0,0.47
"Biomass","2016/QLB/HN_NF_RF",0.786793293651602,0.0596367542867468,0.66911621190505,0.904470375398155,141.135005047523,172.606736793587,0,0.49
"Biomass","2016/QLB/HN_WF_RF",0.30134957764318,0.0227609143370447,0.256437039912033,0.346262115374328,209.130300995055,221.184284100782,0,0.49
"Biomass","2016/QLB/LN_WF_RF",0.689469771491674,0.0287760984679789,0.632687887026916,0.746251655956432,186.924770815787,214.503561675454,0,0.76
"Biomass","2017/GGE/HN_NF_RF",0.20789430029613,0.0206301085394468,0.167186334242782,0.248602266349478,139.920247194371,148.236019206216,0,0.36
"Biomass","2017/GGE/HN_WF_RF",0.332882285212404,0.0237746191691005,0.285969473861147,0.379795096563661,130.052190542068,143.367481950564,0,0.52
"Biomass","2017/HAN/HN_NF_RF",0.405281985895557,0.0287559360201739,0.348539886594277,0.462024085196838,115.765792412541,131.977071848364,0,0.52
"Biomass","2017/HAN/HN_WF_RF",0.384724224976107,0.0275028638988279,0.330454726208198,0.438993723744015,127.011231995053,142.400200994098,0,0.52
"Biomass","2017/KAL/HN_NF_RF",0.363456303122565,0.0414860902818973,0.281594671049596,0.445317935195533,161.03825397713,175.576506102032,0,0.3
"Biomass","2017/KAL/HN_WF_RF",0.0176257408294072,0.0173130894871189,-0.0165369809891718,0.0517884626479862,177.625339393517,178.330369026693,1e-04,0.01
"Biomass","2017/KIE/HN_NF_RF",0.411091652362523,0.0306865869054012,0.350532986441725,0.471650318283321,131.23776096149,147.681427055991,0,0.5
"Biomass","2017/KIE/HN_WF_RF",0.426162427814698,0.0220095862631348,0.382730791645052,0.469594063984345,146.154569023637,163.201066136225,0,0.68
"Biomass","2017/QLB/HN_NF_RF",0.433975843174793,0.0471060422631077,0.341024748628318,0.526926937721268,132.15040562514,149.509439352132,0,0.32
"Biomass","2017/QLB/HN_WF_RF",-0.0814259849365035,0.0317387332496951,-0.144053831670047,-0.0187981382029595,193.094778274758,189.837738877297,0,0.04
"Biomass","2017/QLB/LN_WF_RF",0.211683112116056,0.0185345765096943,0.17511011445455,0.248256109777563,167.837680954019,176.305005438662,0,0.42
"Biomass","2018/HAN/HN_NF_RF",0.285127598072487,0.0540561898847772,0.174879271941526,0.395375924203447,136.574046869102,147.979150792001,4e-04,0.47
"Biomass","2018/HAN/HN_WF_RF",0.223747528918089,0.0675509817042575,0.0857900195873754,0.361705038248803,132.257299576338,141.207200733062,0.0289,0.27
"Biomass","2018/HAN/LN_WF_RF",0.262061524894302,0.0315903353304848,0.197632611211606,0.326490438576997,109.793776551405,120.276237547177,0,0.69
"Biomass","2018/KAL/HN_WF_RF",0.792349924003837,0.0519280446805722,0.689859986734521,0.894839861273153,165.850844179299,197.544841139452,0,0.57
"Biomass","2018/KAL/LN_WF_RF",0.541658018140156,0.0211717524135396,0.499871511636918,0.583444524643394,161.760396122287,183.426716847893,0,0.79
"Biomass","2018/KIE/HN_NF_RF",0.233368081019222,0.0129364813132104,0.206983953431873,0.25975220860657,123.103610114593,132.438333355362,0,0.91
"Biomass","2018/KIE/HN_WF_RF",0.412273921843818,0.026621186978588,0.357979653041955,0.466568190645681,120.980756051355,137.471712925107,0,0.89
"Biomass","2018/KIE/LN_WF_RF",0.311189153097373,0.0225487901287129,0.265200592429893,0.357177713764854,108.514856162404,120.962422286299,0,0.86
"Biomass","2019/HAN/HN_NF_RF",0.521627995240196,0.0499684656079107,0.419716637737065,0.623539352743326,109.006111662088,129.871231471696,0,0.78
"Biomass","2019/HAN/HN_WF_RF",0.230661804433643,0.0386577903179142,0.151818721272284,0.309504887595001,134.462273167556,143.688745344902,2e-04,0.53
"Biomass","2019/HAN/LN_WF_RF",0.113366693327749,0.0444808310518924,0.0226474402905271,0.20408594636497,109.872008780034,114.406676513144,0.2094,0.17
"Biomass","2019/KAL/HN_WF_RF",0.322435261651871,0.0253458072333683,0.272410458881665,0.372460064422078,175.541652799819,188.439063265894,0,0.48
"Biomass","2019/KAL/LN_WF_RF",0.353841304111329,0.0372176330943614,0.280385180265006,0.427297427957653,160.665933751043,174.819585915496,0,0.34
"Biomass","2019/KIE/HN_NF_RF",0.573039460331209,0.0531989684249388,0.464539448894128,0.681539471768289,132.539959770362,155.46153818361,0,0.79
"Biomass","2019/KIE/HN_WF_RF",0.310385500045611,0.0178387619619709,0.274003105157106,0.346767894934115,148.459087303138,160.874507304962,0,0.91
"Biomass","2019/KIE/LN_WF_RF",0.408532866026699,0.0473373010833648,0.311987803951062,0.505077928102337,125.867565733554,142.208880374622,0,0.71
"Biomass_bio","2015/GGE/HN_WF_RF",2.12219840194643,0.272004864914932,1.58547001847087,2.65892678542198,1168.01024666195,1252.89818273981,0,0.25
"Biomass_bio","2015/HAN/HN_NF_RF",6.28570180560788,0.556417460911844,5.18776172124142,7.38364188997433,1612.20845404578,1863.63652627009,0,0.41
"Biomass_bio","2015/HAN/HN_WF_RF",4.20644744747535,0.511780666094281,3.19658606248603,5.21630883246467,2181.70113973729,2349.9590376363,0,0.27
"Biomass_bio","2015/KAL/HN_NF_RF",6.6503455480104,0.801796240207158,5.06803498356275,8.23265611245805,1438.16084770534,1704.17466962576,0,0.28
"Biomass_bio","2015/KAL/HN_WF_RF",-1.22085655996469,0.425377516398962,-2.06025632450875,-0.381456795420626,1832.51292864552,1783.67866624693,0,0.04
"Biomass_bio","2015/KIE/HN_NF_RF",4.57021199574093,0.359431831015384,3.86097002798833,5.27945396349353,1571.32306335518,1754.13154318482,0,0.47
"Biomass_bio","2015/KIE/HN_WF_RF",1.11686634166687,0.282518860518221,0.559391417993268,1.67434126534048,1759.87100418978,1804.54565785645,0.4367,0.08
"Biomass_bio","2015/QLB/HN_NF_RF",3.941894725126,0.192346816559991,3.56235005797013,4.32143939228186,967.789206916792,1125.46499592183,0,0.7
"Biomass_bio","2015/QLB/HN_WF_RF",3.89943718430643,0.244765783538878,3.41645779579426,4.3824165728186,1022.40976386888,1178.38725124114,0,0.59
"Biomass_bio","2015/QLB/LN_WF_RF",0.880146072167213,0.214708585410796,0.456476473456542,1.30381567087788,1047.38377991533,1082.58962280201,0.1115,0.09
"Biomass_bio","2016/GGE/HN_NF_RF",3.13707800092293,0.363715259615054,2.41938383982904,3.85477216201682,1191.15302729755,1316.63614733447,0,0.29
"Biomass_bio","2016/GGE/HN_WF_RF",1.45669621627868,0.251675112788271,0.96008312632486,1.95330930623251,1438.99090195611,1497.25875060726,0.005,0.16
"Biomass_bio","2016/HAN/HN_NF_RF",4.77807938433891,0.482387909416515,3.8262166928012,5.72994207587662,1408.58705089391,1599.71022626747,0,0.35
"Biomass_bio","2016/HAN/HN_WF_RF",6.06601133236841,0.521540616419588,5.03689131256554,7.09513135217127,1615.79757210953,1858.43802540426,0,0.43
"Biomass_bio","2016/KAL/HN_NF_RF",8.74804025380998,0.505266035415357,7.7509193574988,9.74516115012117,1060.12671289822,1410.04832305062,0,0.63
"Biomass_bio","2016/KAL/HN_WF_RF",4.9449586021118,0.662337899251838,3.6369064516317,6.25301075259191,1508.28052836269,1706.07887244716,0,0.26
"Biomass_bio","2016/KIE/HN_NF_RF",7.18570553661155,0.334710144320879,6.52524516304287,7.84616591018024,1195.5030679405,1482.93128940496,0,0.72
"Biomass_bio","2016/KIE/HN_WF_RF",1.85996266927945,0.362011800749003,1.14562982572588,2.57429551283301,1528.97545709742,1603.37396386859,0.0036,0.13
"Biomass_bio","2016/QLB/HN_NF_RF",4.51510180182971,0.371384928838155,3.78227361302203,5.24792999063738,1406.20785186462,1586.81192393781,0,0.45
"Biomass_bio","2016/QLB/HN_WF_RF",4.98819896504512,0.290892122728598,4.41420166228834,5.5621962678019,1624.70307748074,1824.23103608255,0,0.62
"Biomass_bio","2016/QLB/LN_WF_RF",1.93222933706121,0.210997929930877,1.51588171811731,2.3485769560051,1270.18194996142,1347.47112344387,0,0.32
"Biomass_bio","2017/GGE/HN_NF_RF",1.1629035880898,0.328705547553342,0.514291669942938,1.81151550623667,1528.59809851963,1575.11424204322,0.2476,0.07
"Biomass_bio","2017/GGE/HN_WF_RF",1.87189929767707,0.42323620360904,1.03675657527593,2.70704202007822,1327.09681211443,1401.97278402151,0.0058,0.1
"Biomass_bio","2017/HAN/HN_NF_RF",1.95345254555983,0.363843661678262,1.23550501755707,2.67140007356259,1612.97284337302,1691.11094519542,0.0025,0.14
"Biomass_bio","2017/HAN/HN_WF_RF",3.76577980415934,0.316556514148034,3.14114073319835,4.39041887512032,1548.11635951905,1698.74755168543,0,0.44
"Biomass_bio","2017/KAL/HN_NF_RF",0.563893185862323,0.48750609206559,-0.398068861436653,1.5258552331613,1576.9397349917,1599.49546242619,0.6331,0.01
"Biomass_bio","2017/KAL/HN_WF_RF",1.27880237025343,0.560873038614822,0.172070402628872,2.385534337878,1592.86286076286,1644.014955573,0.4098,0.03
"Biomass_bio","2017/KIE/HN_NF_RF",2.61864239604665,0.415770844184629,1.79819952998427,3.43908526210904,1591.87035274829,1696.61604859016,0,0.18
"Biomass_bio","2017/KIE/HN_WF_RF",5.01891521200717,0.340067331737815,4.34788387110241,5.68994655291192,1598.61779945895,1799.37440793924,0,0.55
"Biomass_bio","2017/QLB/HN_NF_RF",4.47968373676181,0.303157499743899,3.88148401402184,5.07788345950178,1193.15550851279,1372.34285798326,0,0.55
"Biomass_bio","2017/QLB/HN_WF_RF",3.67994099444726,0.245622281669813,3.19527153742322,4.16461045147129,1374.72478228465,1521.92242206254,0,0.55
"Biomass_bio","2017/QLB/LN_WF_RF",0.525505123490166,0.278464715427374,-0.0239700361289734,1.07498028310931,1684.40065855252,1705.42086349212,0.2452,0.02
"Biomass_bio","2018/HAN/HN_NF_RF",3.36643195101353,0.500992368170501,2.34465127958781,4.38821262243925,1443.89547554823,1578.55275358877,0,0.59
"Biomass_bio","2018/HAN/HN_WF_RF",1.87380878612332,1.13607722071113,-0.443235981661693,4.19085355390834,1438.59684824722,1513.54919969216,0.3268,0.08
"Biomass_bio","2018/HAN/LN_WF_RF",5.12534825774556,0.483962451771246,4.13830032980713,6.11239618568399,1156.66563994771,1361.67957025753,0,0.78
"Biomass_bio","2018/KAL/HN_WF_RF",3.67608328662479,0.439818873992594,2.80801653998246,4.54415003326713,1791.66431434178,1938.70764580677,0,0.29
"Biomass_bio","2018/KAL/LN_WF_RF",1.20776767035963,0.192063362260301,0.828693856375706,1.58684148434356,1847.84046577234,1896.15117258672,0.1681,0.19
"Biomass_bio","2018/KIE/HN_NF_RF",0.811952000158769,0.380311173652414,0.0363022476798701,1.58760175263767,1425.28821002398,1457.76629003033,0.8194,0.13
"Biomass_bio","2018/KIE/HN_WF_RF",2.40496159237787,0.50079798469112,1.38357736867211,3.42634581608364,1371.24640678643,1467.44487048155,0.002,0.43
"Biomass_bio","2018/KIE/LN_WF_RF",5.26606472006315,0.242309118186417,4.77187201533749,5.7602574247888,1142.7280142423,1353.37060304482,0,0.94
"Biomass_bio","2019/HAN/HN_NF_RF",4.76519469550154,0.800930333512835,3.13168651067535,6.39870288032773,1611.95883150779,1802.56661932785,0,0.53
"Biomass_bio","2019/HAN/HN_WF_RF",-1.69364547300411,0.805571151236265,-3.33661866797951,-0.0506722780287128,1823.15249882008,1755.40667989991,0.003,0.12
"Biomass_bio","2019/HAN/LN_WF_RF",-0.156503376664639,0.992535514436821,-2.18079290438451,1.86778615105523,1766.41514250735,1760.15500744076,0.3017,0
"Biomass_bio","2019/KAL/HN_WF_RF",1.50085372884142,0.558321978536572,0.398898419176119,2.60280903850673,1985.22160913004,2045.2557582837,0.3853,0.04
"Biomass_bio","2019/KAL/LN_WF_RF",3.02771408096946,0.583266424609948,1.87652613161968,4.17890203031925,2080.1989177974,2201.30748103618,0.0011,0.13
"Biomass_bio","2019/KIE/HN_NF_RF",5.66546015252014,0.290304480896066,5.07338026018348,6.25754004485679,1414.91371204577,1641.53211814657,0,0.92
"Biomass_bio","2019/KIE/HN_WF_RF",7.13619366414775,0.693414592759949,5.72196527828634,8.55042205000915,1549.33965593606,1834.78740250198,0,0.77
"Biomass_bio","2019/KIE/LN_WF_RF",9.5027124346357,0.55854344442582,8.36355556933268,10.6418692999387,1187.76448481264,1567.87298219807,0,0.9
"Crude_protein","2015/GGE/HN_WF_RF",-0.033846338228475,0.00167114038345856,-0.037143883942795,-0.0305487925141549,13.2422863038904,11.8884327747514,0,0.7
"Crude_protein","2015/HAN/HN_NF_RF",-0.019656816435163,0.00142982185447709,-0.0224781849899185,-0.0168354478804075,13.4044623620631,12.6181897046565,0,0.51
"Crude_protein","2015/HAN/HN_WF_RF",-0.0266980982186793,0.00145617598604273,-0.0295714695581554,-0.0238247268792032,13.9773917476818,12.9094678189346,0,0.65
"Crude_protein","2015/KAL/HN_NF_RF",0.0050944464201645,0.0014146952692339,0.00230292610965867,0.00788596673067033,14.2272043957283,14.4309822525348,0.1402,0.07
"Crude_protein","2015/KAL/HN_WF_RF",-0.0129321980400579,0.00113542478577285,-0.0151726532246243,-0.0106917428554915,14.979267364564,14.4619794429617,0,0.42
"Crude_protein","2015/KIE/HN_NF_RF",-0.0126808658145144,0.00175147101575279,-0.0161369224085142,-0.00922480922051457,12.911424203649,12.4041895710684,0,0.23
"Crude_protein","2015/KIE/HN_WF_RF",-0.0180735344547404,0.00149721923954267,-0.0210278936071017,-0.015119175302379,13.012036979306,12.2890956011163,0,0.45
"Crude_protein","2015/QLB/HN_NF_RF",-0.0304103608055692,0.00135112271064912,-0.033076437783974,-0.0277442838271644,18.0342490202266,16.8178345880039,0,0.74
"Crude_protein","2015/QLB/HN_WF_RF",-0.0280204272363178,0.00141010551289747,-0.0308028908981502,-0.0252379635744854,17.3401452786465,16.2193281891938,0,0.69
"Crude_protein","2015/QLB/LN_WF_RF",-0.0303453598943029,0.0013820667008217,-0.033072496507905,-0.0276182232807007,16.3063760575735,15.0925616618013,0,0.73
"Crude_protein","2016/GGE/HN_NF_RF",-0.0153047732362913,0.00129331053206511,-0.0178567734419652,-0.0127527730306173,13.3479068497597,12.7357159203081,0,0.44
"Crude_protein","2016/GGE/HN_WF_RF",-0.0235632973825559,0.00119352354391857,-0.0259183948274776,-0.0212081999376342,13.7968793918432,12.8543474965409,0,0.68
"Crude_protein","2016/HAN/HN_NF_RF",-0.0120168850326307,0.00103279800220852,-0.0140548338845953,-0.00997893618066618,12.961589863273,12.4809144619678,0,0.43
"Crude_protein","2016/HAN/HN_WF_RF",-0.0209154896314712,0.000948753895620759,-0.0227876000618192,-0.0190433792011231,13.4336839572178,12.597064371959,0,0.73
"Crude_protein","2016/KAL/HN_NF_RF",-0.00635352771791939,0.00131441708879425,-0.00894717603190017,-0.00375987940393861,12.4133903321634,12.1592492234466,0,0.11
"Crude_protein","2016/KAL/HN_WF_RF",-0.0095972584600318,0.00120780667902292,-0.0119805398273915,-0.00721397709267209,12.73710382644,12.3532134880387,0,0.26
"Crude_protein","2016/KIE/HN_NF_RF",-0.0296900670936907,0.00128559619856321,-0.0322268451387192,-0.0271532890486622,14.0523596306796,12.864756946932,0,0.75
"Crude_protein","2016/KIE/HN_WF_RF",-0.0280581121437616,0.00122301324397754,-0.0304713995738028,-0.0256448247137204,13.8602526278352,12.7379281420847,0,0.75
"Crude_protein","2016/QLB/HN_NF_RF",-0.0153970666569852,0.00133671122848387,-0.0180347064545754,-0.012759426859395,13.610150517087,12.9942678508076,0,0.42
"Crude_protein","2016/QLB/HN_WF_RF",-0.0242245455685737,0.00139914585653479,-0.026985383298661,-0.0214637078384864,14.9794793113251,14.0104974885822,0,0.62
"Crude_protein","2016/QLB/LN_WF_RF",-0.0210981984795061,0.00111368205144439,-0.0232957502305177,-0.0189006467284945,14.0711630175224,13.2272350783421,0,0.67
"Crude_protein","2017/GGE/HN_NF_RF",-0.0230841205896667,0.00109399981106239,-0.0252428347372894,-0.0209254064420439,14.4274159366263,13.5040511130396,0,0.71
"Crude_protein","2017/GGE/HN_WF_RF",-0.0318891207249322,0.00108578216986167,-0.0340316195696448,-0.0297466218802197,14.6866249928088,13.4110601638115,0,0.83
"Crude_protein","2017/HAN/HN_NF_RF",-0.0191394507759174,0.000599126041501683,-0.0203216647479133,-0.0179572368039214,12.5269569312646,11.7613789002279,0,0.85
"Crude_protein","2017/HAN/HN_WF_RF",-0.014807127637053,0.000781643451255151,-0.0163494905877217,-0.0132647646863844,11.9497590220218,11.3574739165397,0,0.67
"Crude_protein","2017/KAL/HN_NF_RF",-0.0155846744209235,0.00103998858428139,-0.01763681195107,-0.0135325368907769,14.5865740324391,13.9631870556021,0,0.56
"Crude_protein","2017/KAL/HN_WF_RF",-0.0233199679426398,0.00099185477457816,-0.0252771263558481,-0.0213628095294315,15.1916045299464,14.2588058122408,0,0.75
"Crude_protein","2017/KIE/HN_NF_RF",-0.0186063241431884,0.000984956307355714,-0.0205498702882414,-0.0166627779981354,12.4895049607746,11.745251995047,0,0.66
"Crude_protein","2017/KIE/HN_WF_RF",-0.0145019679659833,0.00113790373829532,-0.016747314696076,-0.0122566212358906,12.1594533924955,11.5793746738561,0,0.47
"Crude_protein","2017/QLB/HN_NF_RF",-0.0129038902715342,0.00134142615325596,-0.0155508337040132,-0.0102569468390553,16.242408185187,15.7262525743257,0,0.34
"Crude_protein","2017/QLB/HN_WF_RF",-0.0152133456115454,0.0013612898975474,-0.0178994847965219,-0.012527206426569,15.688289527261,15.0797557027992,0,0.41
"Crude_protein","2017/QLB/LN_WF_RF",-0.0212662850955345,0.00137712466072689,-0.0239836699232927,-0.0185489002677762,15.2685773864865,14.4179259826651,0,0.57
"Crude_protein","2018/GGE/HN_WF_RF",-0.0362310050429673,0.00288244042145597,-0.0421097810409632,-0.0303522290449713,18.6489320232122,17.1996918214935,0,0.84
"Crude_protein","2018/HAN/HN_NF_RF",-0.0315374229013989,0.00153388684614729,-0.0346658057493669,-0.028409040053431,12.4956463001172,11.2341493840612,0,0.93
"Crude_protein","2018/HAN/HN_WF_RF",-0.0268613952268338,0.00214561449080759,-0.0312374048316189,-0.0224853856220487,12.5437331643005,11.4692773552272,0,0.83
"Crude_protein","2018/HAN/LN_WF_RF",-0.0276148522332005,0.00139999008483654,-0.0304701508360463,-0.0247595536303547,8.94553605574631,7.84094196641829,0,0.93
"Crude_protein","2018/KAL/HN_WF_RF",-0.000425931197561726,0.0011598800245527,-0.00271517647316546,0.00186331407804201,15.2177522735682,15.2007150256658,0,0
"Crude_protein","2018/KAL/LN_WF_RF",-0.00275945716962781,0.000794517000545219,-0.00432758857234457,-0.00119132576691104,12.6852435655764,12.5748652787913,0,0.06
"Crude_protein","2018/KIE/HN_NF_RF",-0.03005684932235,0.00159503044166604,-0.0333143360603266,-0.0267993625843735,13.4039716932135,12.2016977203195,0,0.92
"Crude_protein","2018/KIE/HN_WF_RF",-0.0368611723396198,0.00211989647346867,-0.0411847297022274,-0.0325376149770121,13.3934843590045,11.9190374654197,0,0.91
"Crude_protein","2018/KIE/LN_WF_RF",-0.0138569062713912,0.00158866534836184,-0.0170970106111993,-0.0106168019315832,8.918510081358,8.36423383050235,0,0.71
"Crude_protein","2019/HAN/HN_NF_RF",-0.0384219904265068,0.00174848659820199,-0.0419880523543836,-0.0348559284986299,13.733534644282,12.1966550272217,0,0.94
"Crude_protein","2019/HAN/HN_WF_RF",-0.0301955437786925,0.00188014739884077,-0.0340301296798355,-0.0263609578775496,13.532014148947,12.3241923977993,0,0.89
"Crude_protein","2019/HAN/LN_WF_RF",-0.0229163297317515,0.00116201681411676,-0.0252862786490814,-0.0205463808144217,9.80692687868109,8.89027368941103,0,0.93
"Crude_protein","2019/KAL/HN_WF_RF",-0.00443159505547329,0.000915073737520655,-0.0062376682579634,-0.00262552185298318,11.7105046983432,11.5332408961243,0,0.12
"Crude_protein","2019/KAL/LN_WF_RF",0.00210215466291207,0.000756438103473519,0.000609179253381071,0.00359513007244308,10.1397213874708,10.2238075739872,1e-04,0.04
"Crude_protein","2019/KIE/HN_NF_RF",-0.0179448939989463,0.0018588532728666,-0.0217360502438357,-0.0141537377540569,12.318006880537,11.6002111205792,0,0.75
"Crude_protein","2019/KIE/HN_WF_RF",-0.0166487388560461,0.00147806038880248,-0.0196632628935947,-0.0136342148184975,12.4860237837121,11.8200742294702,0,0.8
"Crude_protein","2019/KIE/LN_WF_RF",-0.0126329325576777,0.00178007232660459,-0.0162634140033459,-0.00900245111200947,9.86857684488317,9.36325954257606,0,0.62
"Crude_protein","2020/KAL/HN_WF_RF",-0.00186995965621329,0.00131379615026824,-0.00446298787158219,0.000723068559155612,12.5034523196492,12.4286539334007,0,0.01
"Crude_protein","2020/KAL/LN_WF_RF",-0.00233758419245153,0.000597844502894151,-0.00351754477011894,-0.00115762361478412,9.39918300471606,9.305679637018,0,0.08
"DTR","2018/HAN/HN_NF_RF",-0.00135236110088124,0.000325249174575,-0.00201571116585629,-0.000689011035906199,0.0423011891837675,-0.0117932548514825,2e-04,0.36
"DTR","2019/HAN/HN_NF_RF",0.0125623691800399,0.00694984686058074,-0.00161193694251034,0.0267366753025902,1.94163456379124,2.44412933099284,0.1093,0.1
"DTR","2019/HAN/HN_WF_RF",-0.00393497740227643,0.00311350740672084,-0.0102850176237384,0.00241506281918553,0.753152725779478,0.595753629688422,0.1797,0.05
"DTR","2019/HAN/LN_WF_RF",0.00786167504509663,0.00283926493702636,0.00207095602814952,0.0136523940620437,0.7590936431366,1.07356064494047,0.0139,0.2
"Falling_number","2015/GGE/HN_WF_RF",-0.515733353878234,0.101105453452571,-0.715237751011472,-0.316228956744996,418.101382237911,397.472048082781,0,0.13
"Falling_number","2015/HAN/HN_NF_RF",0.435519566544562,0.0855260153985502,0.266756996785651,0.604282136303473,353.992958488256,371.413741150038,0.0036,0.13
"Falling_number","2015/HAN/HN_WF_RF",0.169088180123049,0.0912866243445508,-0.0110414007677714,0.34921776101387,363.045899243038,369.80942644796,0.8699,0.02
"Falling_number","2015/KAL/HN_NF_RF",0.561573594069406,0.0926061273196012,0.378833419822622,0.74431376831619,393.045229701008,415.508173463785,2e-04,0.17
"Falling_number","2015/KAL/HN_WF_RF",0.56157359406941,0.092606127319601,0.378833419822626,0.744313768316193,393.045229701008,415.508173463785,2e-04,0.17
"Falling_number","2015/KIE/HN_NF_RF",0.509660389084771,0.114861050553742,0.283013023761749,0.736307754407793,308.926397733413,329.312813296804,0.0028,0.1
"Falling_number","2015/KIE/HN_WF_RF",0.601081166934289,0.121435369005363,0.361461153801841,0.840701180066738,315.40357125885,339.446817936221,4e-04,0.12
"Falling_number","2015/QLB/HN_NF_RF",0.493669423074561,0.252120449921322,-0.00382241983685727,0.99116126598598,243.92560913518,263.672386058163,0.1501,0.02
"Falling_number","2015/QLB/HN_WF_RF",1.20699677151254,0.280483984734465,0.653537127456566,1.76045641556852,247.521473043934,295.801343904436,2e-04,0.09
"Falling_number","2015/QLB/LN_WF_RF",1.23608096409925,0.266420800513755,0.710371228618118,1.76179069958039,238.861644499908,288.304883063878,1e-04,0.11
"Falling_number","2016/GGE/HN_NF_RF",1.30032359884915,0.165168678091725,0.974407672232575,1.62623952546572,200.652390473794,252.66533442776,0,0.26
"Falling_number","2016/GGE/HN_WF_RF",0.67291284170292,0.119640927528344,0.436833675803122,0.908992007602718,206.861483472417,233.777997140533,0,0.15
"Falling_number","2016/HAN/HN_NF_RF",0.857399633063836,0.101760173652611,0.656603321851391,1.05819594427628,336.115253750575,370.411239073129,0,0.28
"Falling_number","2016/HAN/HN_WF_RF",0.84407849720695,0.108990326677169,0.629015425190923,1.05914156922298,322.833410930881,356.596550819159,0,0.25
"Falling_number","2016/KAL/HN_NF_RF",0.267539300478838,0.124055235494739,0.0227496860372193,0.512328914920457,285.72135005483,296.422922073984,0.3319,0.03
"Falling_number","2016/KAL/HN_WF_RF",0.159101320680259,0.115434756793779,-0.0686780994789932,0.386880740839512,250.637573165025,257.001625992236,0.7859,0.01
"Falling_number","2016/KIE/HN_NF_RF",-0.282039154568652,0.118005822367981,-0.514891880567057,-0.049186428570246,326.045722969276,314.76415678653,3e-04,0.03
"Falling_number","2016/KIE/HN_WF_RF",0.0207611999862949,0.126162955143725,-0.228187431833095,0.269709831805685,254.264708815181,255.095156814633,0.3988,0
"Falling_number","2016/QLB/HN_NF_RF",0.654324949204194,0.0812999786474379,0.493901325422012,0.814748572986377,390.887565489716,417.060563457883,0,0.26
"Falling_number","2016/QLB/HN_WF_RF",0.606791637274139,0.0961908072413371,0.416984971529399,0.796598303018879,401.309532542684,425.58119803365,1e-04,0.18
"Falling_number","2016/QLB/LN_WF_RF",0.61479495543,0.097749865020847,0.421911908819782,0.807678002040218,387.842167355557,412.433965572757,0,0.18
"Fusarium","2015/QLB/HN_NF_RF",-0.0265519141548467,0.00268412279028553,-0.0318483079775469,-0.0212555203321465,3.65432091735612,2.59224435116224,0,0.35
"Fusarium","2016/QLB/HN_NF_RF",-0.00754767527179567,0.00404188703496546,-0.0155232513525628,0.000427900808971427,3.5694089494255,3.26750193855367,0.0237,0.02
"Fusarium","2017/GGE/HN_WF_RF",0.00119347765198441,0.000641651949071824,-7.2649751608044e-05,0.00245960505557687,1.03978109351858,1.08752019959796,0.3081,0.02
